species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
24-TS,aimnet2-nse,aimnet,-12617.757732526896,-463.694044046993,,23,0,3,cuda,1,0.00358317,0.00358317,0.00358317,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,aimnet2-nse,aimnet,-10495.845731913696,-385.715216308070,,18,0,2,cuda,1,0.00331346,0.00331346,0.00331346,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,aimnet2-nse,aimnet,-10477.297949903228,-385.033597891323,,17,0,3,cuda,1,0.00369687,0.00369687,0.00369687,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,aimnet2-nse,aimnet,-1103.006078340632,-40.534725734646,,5,0,1,cuda,1,0.00448930,0.00448930,0.00448930,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,aimnet2-nse,aimnet,-11579.667422015908,-425.544928778599,,22,0,3,cuda,1,0.00400157,0.00400157,0.00400157,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,aimnet2-nse,aimnet,-3132.579904012552,-115.120188133540,,5,0,2,cuda,1,0.00324786,0.00324786,0.00324786,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,aimnet2-nse,aimnet,-3150.945893770261,-115.795125808220,,6,0,1,cuda,1,0.00353657,0.00353657,0.00353657,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,aimnet2-nse,aimnet,-13627.932298471367,-500.817274624539,,23,0,3,cuda,1,0.00332897,0.00332897,0.00332897,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,aimnet2-nse,aimnet,-2062.113385831264,-75.781269178644,,2,0,2,cuda,1,0.00336276,0.00336276,0.00336276,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,aimnet2-nse,aimnet,-14949.001655276687,-549.365678034163,,4,0,2,cuda,1,0.00323777,0.00323777,0.00323777,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,aimnet2-nse,aimnet,-14930.089502697447,-548.670669245993,,3,0,3,cuda,1,0.00337286,0.00337286,0.00337286,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,aimnet2-nse,aimnet,-2081.039728299992,-76.476799435634,,3,0,1,cuda,1,0.00326096,0.00326096,0.00326096,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,aimnet2-nse,aimnet,-17010.748633158288,-625.133481969017,,6,0,3,cuda,1,0.00343477,0.00343477,0.00343477,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,aimnet2-nse,aimnet,-16032.671521204385,-589.189811069189,,8,0,3,cuda,1,0.00331588,0.00331588,0.00331588,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,aimnet2-nse,aimnet,-4296.376909065743,-157.888939219302,,13,0,2,cuda,1,0.00330661,0.00330661,0.00330661,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,aimnet2-nse,aimnet,-4314.465163033919,-158.553670291973,,14,0,1,cuda,1,0.00327767,0.00327767,0.00327767,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,aimnet2-nse,aimnet,-19244.516127398070,-707.222923280340,,17,0,3,cuda,1,0.00330742,0.00330742,0.00330742,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,aimnet2-nse,aimnet,-22712.997654645878,-834.687268385478,,21,0,3,cuda,1,0.00340110,0.00340110,0.00340110,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,aimnet2-nse,aimnet,-22712.369183937026,-834.664172512920,,21,0,3,cuda,1,0.00331129,0.00331129,0.00331129,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,aimnet2-nse,aimnet,-22711.422673864192,-834.629388909311,,21,0,3,cuda,1,0.00330126,0.00330126,0.00330126,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,aimnet2-nse,aimnet,-3192.748332600650,-117.331337100527,,8,0,2,cuda,1,0.00327096,0.00327096,0.00327096,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,aimnet2-nse,aimnet,-3210.421252353298,-117.980804922301,,9,0,1,cuda,1,0.00504470,0.00504470,0.00504470,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,aimnet2-nse,aimnet,-18140.441416692876,-666.648926030642,,12,0,3,cuda,1,0.00330787,0.00330787,0.00330787,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,aimnet2-nse,aimnet,-20532.365932099492,-754.550530667167,,26,0,3,cuda,1,0.00340207,0.00340207,0.00340207,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,aimnet2-nse,aimnet,-20531.842130611018,-754.531281317511,,26,0,3,cuda,1,0.00328372,0.00328372,0.00328372,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,aimnet2-nse,aimnet,-20531.024189037547,-754.501222519107,,26,0,3,cuda,1,0.00329871,0.00329871,0.00329871,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,aimnet2-nse,aimnet,-15310.607408880280,-562.654444373912,,19,0,3,cuda,1,0.00330052,0.00330052,0.00330052,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,aimnet2-nse,aimnet,-15310.063490479393,-562.634455741360,,19,0,3,cuda,1,0.00329303,0.00329303,0.00329303,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,aimnet2-nse,aimnet,-15309.490987963614,-562.613416661962,,19,0,3,cuda,1,0.00330010,0.00330010,0.00330010,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,aimnet2-nse,aimnet,-18488.549189700811,-679.441650732760,,26,0,3,cuda,1,0.00347307,0.00347307,0.00347307,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,aimnet2-nse,aimnet,-18488.162907305636,-679.427455116569,,26,0,3,cuda,1,0.00336997,0.00336997,0.00336997,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,aimnet2-nse,aimnet,-18487.228720354702,-679.393124379337,,26,0,3,cuda,1,0.00331124,0.00331124,0.00331124,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,aimnet2-nse,aimnet,-31030.284778935275,-1140.341932543416,,28,0,3,cuda,1,0.00342384,0.00342384,0.00342384,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,aimnet2-nse,aimnet,-31029.918623928857,-1140.328476595119,,28,0,3,cuda,1,0.00351464,0.00351464,0.00351464,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,aimnet2-nse,aimnet,-31029.055446163664,-1140.296755397331,,28,0,3,cuda,1,0.00331789,0.00331789,0.00331789,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,aimnet2-nse,aimnet,-88552.353951065335,-3254.238984760335,,28,0,3,cuda,1,0.00328611,0.00328611,0.00328611,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,aimnet2-nse,aimnet,-88551.903004021864,-3254.222412762151,,28,0,3,cuda,1,0.00329844,0.00329844,0.00329844,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,aimnet2-nse,aimnet,-88551.122742472391,-3254.193738679088,,28,0,3,cuda,1,0.00328596,0.00328596,0.00328596,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,aimnet2-nse,aimnet,-29261.056619537077,-1075.323996911450,,23,0,3,cuda,1,0.00329898,0.00329898,0.00329898,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,aimnet2-nse,aimnet,-29260.441789227880,-1075.301402314334,,23,0,3,cuda,1,0.00328379,0.00328379,0.00328379,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,aimnet2-nse,aimnet,-29259.548926733121,-1075.268590222856,,23,0,3,cuda,1,0.00327911,0.00327911,0.00327911,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,aimnet2-nse,aimnet,-20471.756453506267,-752.323173411446,,23,0,3,cuda,1,0.00328580,0.00328580,0.00328580,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,aimnet2-nse,aimnet,-20471.167901249355,-752.301544514940,,23,0,3,cuda,1,0.00326316,0.00326316,0.00326316,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,aimnet2-nse,aimnet,-20470.293263189895,-752.269402159105,,23,0,3,cuda,1,0.00326652,0.00326652,0.00326652,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,aimnet2-nse,aimnet,-9484.858265787641,-348.562112199854,,18,0,2,cuda,1,0.00332707,0.00332707,0.00332707,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,aimnet2-nse,aimnet,-12522.420848563193,-460.190478182988,,1,0,2,cuda,1,0.00315460,0.00315460,0.00315460,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,aimnet2-nse,aimnet,-22007.879486027810,-808.774653635024,,19,0,3,cuda,1,0.00352674,0.00352674,0.00352674,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,aimnet2-nse,aimnet,-22007.366812003660,-808.755813212140,,19,0,3,cuda,1,0.00338355,0.00338355,0.00338355,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,aimnet2-nse,aimnet,-70045.121292180746,-2574.110729199182,,1,0,2,cuda,1,0.00311586,0.00311586,0.00311586,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,aimnet2-nse,aimnet,-79529.978474358970,-2922.672801577124,,19,0,3,cuda,1,0.00333407,0.00333407,0.00333407,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,aimnet2-nse,aimnet,-79529.697482409640,-2922.662475313450,,19,0,3,cuda,1,0.00330307,0.00330307,0.00330307,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,aimnet2-nse,aimnet,-22713.041974952248,-834.688897126695,,21,0,3,cuda,1,0.00330581,0.00330581,0.00330581,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,aimnet2-nse,aimnet,-22711.531348914050,-834.633382643731,,21,0,3,cuda,1,0.00331624,0.00331624,0.00331624,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,aimnet2-nse,aimnet,-12603.091642095513,-463.155075164673,,22,0,2,cuda,1,0.00331561,0.00331561,0.00331561,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,aimnet2-nse,aimnet,-25126.126489412662,-923.368117385685,,23,0,3,cuda,1,0.00330687,0.00330687,0.00330687,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,aimnet2-nse,aimnet,-25125.730441072672,-923.353562877642,,23,0,3,cuda,1,0.00561509,0.00561509,0.00561509,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,aimnet2-nse,aimnet,-22397.456254987752,-823.091335829684,,21,0,2,cuda,1,0.00349183,0.00349183,0.00349183,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,aimnet2-nse,aimnet,-34920.355349417870,-1283.299389224115,,22,0,3,cuda,1,0.00359354,0.00359354,0.00359354,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,aimnet2-nse,aimnet,-34920.300976503800,-1283.297391056378,,22,0,3,cuda,1,0.00359897,0.00359897,0.00359897,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,aimnet2-nse,aimnet,-13869.382772779400,-509.690415894349,,17,0,3,cuda,1,0.00332681,0.00332681,0.00332681,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,aimnet2-nse,aimnet,-11728.768304021354,-431.024285128091,,11,0,3,cuda,1,0.00327839,0.00327839,0.00327839,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,aimnet2-nse,aimnet,-13867.546815239222,-509.622945699204,,17,0,3,cuda,1,0.00330880,0.00330880,0.00330880,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,aimnet2-nse,aimnet,-8297.587713085222,-304.930724148925,,15,0,3,cuda,1,0.00340404,0.00340404,0.00340404,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,aimnet2-nse,aimnet,-8296.410993913873,-304.887480516987,,15,0,3,cuda,1,0.00353316,0.00353316,0.00353316,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,aimnet2-nse,aimnet,-8295.912127160926,-304.869147501960,,15,0,3,cuda,1,0.00342407,0.00342407,0.00342407,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,aimnet2-nse,aimnet,-2982.716965086634,-109.612826708761,,2,0,1,cuda,1,0.00336876,0.00336876,0.00336876,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,aimnet2-nse,aimnet,-5315.714866613655,-195.348918227104,,13,0,3,cuda,1,0.00339683,0.00339683,0.00339683,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,aimnet2-nse,aimnet,-8297.413066722140,-304.924306013461,,15,0,3,cuda,1,0.00341349,0.00341349,0.00341349,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,aimnet2-nse,aimnet,-11508.994422403059,-422.947743946706,,24,0,3,cuda,1,0.00344940,0.00344940,0.00344940,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,aimnet2-nse,aimnet,-11508.520817292901,-422.930339279929,,24,0,3,cuda,1,0.00339921,0.00339921,0.00339921,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,aimnet2-nse,aimnet,-11507.644205334780,-422.898124384657,,24,0,3,cuda,1,0.00333286,0.00333286,0.00333286,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,aimnet2-nse,aimnet,-8527.683538030153,-313.386589751100,,22,0,3,cuda,1,0.00335409,0.00335409,0.00335409,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,aimnet2-nse,aimnet,-11508.905760691370,-422.944485688899,,24,0,3,cuda,1,0.00334767,0.00334767,0.00334767,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,aimnet2-nse,aimnet,-8428.939989801016,-309.757831284460,,16,0,3,cuda,1,0.00344315,0.00344315,0.00344315,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,aimnet2-nse,aimnet,-11411.628775144916,-419.369622406776,,18,0,3,cuda,1,0.00342697,0.00342697,0.00342697,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,aimnet2-nse,aimnet,-11410.826438620388,-419.340137083342,,18,0,3,cuda,1,0.00433390,0.00433390,0.00433390,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,aimnet2-nse,aimnet,-25907.988126116470,-952.101002569698,,34,0,3,cuda,1,0.00439474,0.00439474,0.00439474,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,aimnet2-nse,aimnet,-28889.456178015469,-1061.667932565357,,36,0,3,cuda,1,0.00348388,0.00348388,0.00348388,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,aimnet2-nse,aimnet,-28889.434266421758,-1061.667127329140,,36,0,3,cuda,1,0.00333756,0.00333756,0.00333756,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,aimnet2-nse,aimnet,-12995.395377032290,-477.571971510577,,19,0,3,cuda,1,0.00335873,0.00335873,0.00335873,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,aimnet2-nse,aimnet,-15975.704985335544,-587.096329489313,,21,0,3,cuda,1,0.00356367,0.00356367,0.00356367,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,aimnet2-nse,aimnet,-15975.605610928616,-587.092677547217,,21,0,3,cuda,1,0.00338550,0.00338550,0.00338550,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,aimnet2-nse,aimnet,-11984.009080444886,-440.404210653244,,19,0,3,cuda,1,0.00329787,0.00329787,0.00329787,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,aimnet2-nse,aimnet,-4651.795081146952,-170.950316132196,,7,0,1,cuda,1,0.00341964,0.00341964,0.00341964,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,aimnet2-nse,aimnet,-7331.038698854514,-269.410703026399,,12,0,3,cuda,1,0.00335874,0.00335874,0.00335874,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,aimnet2-nse,aimnet,-11982.770796593481,-440.358704561044,,19,0,3,cuda,1,0.00410305,0.00410305,0.00410305,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,aimnet2-nse,aimnet,-17562.294453623763,-645.402417019938,,22,0,3,cuda,1,0.00435182,0.00435182,0.00435182,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,aimnet2-nse,aimnet,-11326.069353467015,-416.225371654372,,14,0,1,cuda,1,0.00420730,0.00420730,0.00420730,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,aimnet2-nse,aimnet,-28887.897703597610,-1061.610659686873,,36,0,3,cuda,1,0.00332132,0.00332132,0.00332132,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,aimnet2-nse,aimnet,-11984.681325670914,-440.428915209636,,19,0,3,cuda,1,0.00331906,0.00331906,0.00331906,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,aimnet2-nse,aimnet,-11982.809351060658,-440.360121411579,,19,0,3,cuda,1,0.00377396,0.00377396,0.00377396,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,aimnet2-nse,aimnet,-16774.408720033938,-616.448150358644,,28,0,3,cuda,1,0.00375488,0.00375488,0.00375488,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,aimnet2-nse,aimnet,-16773.903029757465,-616.429566583752,,28,0,3,cuda,1,0.00330878,0.00330878,0.00330878,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,aimnet2-nse,aimnet,-16773.120564615405,-616.400811520156,,28,0,3,cuda,1,0.00329212,0.00329212,0.00329212,0.00000000,completed,structures/reference/7-TS.xyz,
