species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
12-R2,allscaip-md-conserving-all-omol,fairchem,-4277.229179751957,-157.185273145817,,12,0,1,cuda,1,0.05711927,0.05711927,0.05711927,0.00000000,completed,structures/reference/12-R2.xyz,
12-TS,allscaip-md-conserving-all-omol,fairchem,-21865.302364644042,-803.535041066415,,24,0,3,cuda,1,0.06090954,0.06090954,0.06090954,0.00000000,completed,structures/reference/12-TS.xyz,
13-P1,allscaip-md-conserving-all-omol,fairchem,-12412.162935223472,-456.138574603251,,18,0,3,cuda,1,0.05886545,0.05886545,0.05886545,0.00000000,completed,structures/reference/13-P1.xyz,
13-R2,allscaip-md-conserving-all-omol,fairchem,-7158.971766012935,-263.087359875627,,8,0,1,cuda,1,0.05859347,0.05859347,0.05859347,0.00000000,completed,structures/reference/13-R2.xyz,
13-TS,allscaip-md-conserving-all-omol,fairchem,-12410.789364066017,-456.088096794254,,18,0,3,cuda,1,0.05845261,0.05845261,0.05845261,0.00000000,completed,structures/reference/13-TS.xyz,
14-P1,allscaip-md-conserving-all-omol,fairchem,-10567.185956085486,-388.336921190242,,23,0,3,cuda,1,0.05915051,0.05915051,0.05915051,0.00000000,completed,structures/reference/14-P1.xyz,
14-R1,allscaip-md-conserving-all-omol,fairchem,-5252.033119150259,-193.008657172863,,10,0,3,cuda,1,0.05889009,0.05889009,0.05889009,0.00000000,completed,structures/reference/14-R1.xyz,
14-R2,allscaip-md-conserving-all-omol,fairchem,-5313.133805887393,-195.254065994920,,13,0,1,cuda,1,0.05664834,0.05664834,0.05664834,0.00000000,completed,structures/reference/14-R2.xyz,
14-TS,allscaip-md-conserving-all-omol,fairchem,-10565.733927334113,-388.283560117850,,23,0,3,cuda,1,0.06156035,0.06156035,0.06156035,0.00000000,completed,structures/reference/14-TS.xyz,
15-P1,allscaip-md-conserving-all-omol,fairchem,-10475.886397439153,-384.981724295053,,18,0,3,cuda,1,0.05792034,0.05792034,0.05792034,0.00000000,completed,structures/reference/15-P1.xyz,
15-R1,allscaip-md-conserving-all-omol,fairchem,-8337.383893918857,-306.393206819741,,12,0,3,cuda,1,0.05856313,0.05856313,0.05856313,0.00000000,completed,structures/reference/15-R1.xyz,
15-R2,allscaip-md-conserving-all-omol,fairchem,-2137.904017961067,-78.566523536679,,6,0,1,cuda,1,0.05772811,0.05772811,0.05772811,0.00000000,completed,structures/reference/15-R2.xyz,
15-TS,allscaip-md-conserving-all-omol,fairchem,-10474.307666617544,-384.923707007461,,18,0,3,cuda,1,0.05833541,0.05833541,0.05833541,0.00000000,completed,structures/reference/15-TS.xyz,
16-P1,allscaip-md-conserving-all-omol,fairchem,-12522.968632417029,-460.210608868315,,19,0,3,cuda,1,0.05860507,0.05860507,0.05860507,0.00000000,completed,structures/reference/16-P1.xyz,
16-R1,allscaip-md-conserving-all-omol,fairchem,-10384.645226787587,-381.628673119095,,13,0,3,cuda,1,0.05676874,0.05676874,0.05676874,0.00000000,completed,structures/reference/16-R1.xyz,
16-TS,allscaip-md-conserving-all-omol,fairchem,-12521.665070967978,-460.162703868648,,19,0,3,cuda,1,0.05787030,0.05787030,0.05787030,0.00000000,completed,structures/reference/16-TS.xyz,
17-P1,allscaip-md-conserving-all-omol,fairchem,-17623.459219000026,-647.650180688549,,20,0,3,cuda,1,0.06434445,0.06434445,0.06434445,0.00000000,completed,structures/reference/17-P1.xyz,
17-R2,allscaip-md-conserving-all-omol,fairchem,-9285.197073170961,-341.224698706408,,8,0,1,cuda,1,0.05930728,0.05930728,0.05930728,0.00000000,completed,structures/reference/17-R2.xyz,
17-TS,allscaip-md-conserving-all-omol,fairchem,-17622.375951549693,-647.610371344014,,20,0,3,cuda,1,0.06299715,0.06299715,0.06299715,0.00000000,completed,structures/reference/17-TS.xyz,
18-P1,allscaip-md-conserving-all-omol,fairchem,-15110.186739124027,-555.289120610379,,13,0,3,cuda,1,0.05794561,0.05794561,0.05794561,0.00000000,completed,structures/reference/18-P1.xyz,
18-R1,allscaip-md-conserving-all-omol,fairchem,-10832.622070312500,-398.091518469025,,1,0,3,cuda,1,0.00136892,0.00136892,0.00136892,0.00000000,completed,structures/reference/18-R1.xyz,
18-TS,allscaip-md-conserving-all-omol,fairchem,-15109.795358575549,-555.274737640509,,13,0,3,cuda,1,0.05710420,0.05710420,0.05710420,0.00000000,completed,structures/reference/18-TS.xyz,
19-P1,allscaip-md-conserving-all-omol,fairchem,-15076.748410084398,-554.060284683486,,11,0,3,cuda,1,0.05906128,0.05906128,0.05906128,0.00000000,completed,structures/reference/19-P1.xyz,
19-R2,allscaip-md-conserving-all-omol,fairchem,-4243.964322669775,-155.962812195777,,10,0,1,cuda,1,0.05859503,0.05859503,0.05859503,0.00000000,completed,structures/reference/19-R2.xyz,
19-TS,allscaip-md-conserving-all-omol,fairchem,-15076.484523632676,-554.050587035254,,11,0,3,cuda,1,0.05786702,0.05786702,0.05786702,0.00000000,completed,structures/reference/19-TS.xyz,
2-P1,allscaip-md-conserving-all-omol,fairchem,-16784.187475027851,-616.807512976392,,28,0,3,cuda,1,0.06350159,0.06350159,0.06350159,0.00000000,completed,structures/reference/2-P1.xyz,
2-TS,allscaip-md-conserving-all-omol,fairchem,-16783.403341951183,-616.778696617329,,28,0,3,cuda,1,0.05839878,0.05839878,0.05839878,0.00000000,completed,structures/reference/2-TS.xyz,
20-P1,allscaip-md-conserving-all-omol,fairchem,-21231.689168052322,-780.250185570119,,14,0,2,cuda,1,0.05955786,0.05955786,0.05955786,0.00000000,completed,structures/reference/20-P1.xyz,
20-P2,allscaip-md-conserving-all-omol,fairchem,-6300.584096722780,-231.542194865274,,11,0,2,cuda,1,0.05899894,0.05899894,0.05899894,0.00000000,completed,structures/reference/20-P2.xyz,
20-R1,allscaip-md-conserving-all-omol,fairchem,-27532.318517217478,-1011.794043431977,,25,0,3,cuda,1,0.05880969,0.05880969,0.05880969,0.00000000,completed,structures/reference/20-R1.xyz,
20-TS,allscaip-md-conserving-all-omol,fairchem,-27531.841997394404,-1011.776531651476,,25,0,3,cuda,1,0.05824762,0.05824762,0.05824762,0.00000000,completed,structures/reference/20-TS.xyz,
21-P1,allscaip-md-conserving-all-omol,fairchem,-24887.015293422355,-914.580943008431,,22,0,3,cuda,1,0.05961604,0.05961604,0.05961604,0.00000000,completed,structures/reference/21-P1.xyz,
21-R1,allscaip-md-conserving-all-omol,fairchem,-24886.640728417053,-914.567177998376,,22,0,3,cuda,1,0.05864341,0.05864341,0.05864341,0.00000000,completed,structures/reference/21-R1.xyz,
21-TS,allscaip-md-conserving-all-omol,fairchem,-24886.280656281127,-914.553945591446,,22,0,3,cuda,1,0.05914137,0.05914137,0.05914137,0.00000000,completed,structures/reference/21-TS.xyz,
22-P1,allscaip-md-conserving-all-omol,fairchem,-16196.619991052123,-595.214806207829,,28,0,3,cuda,1,0.06204903,0.06204903,0.06204903,0.00000000,completed,structures/reference/22-P1.xyz,
22-R1,allscaip-md-conserving-all-omol,fairchem,-16195.994461569162,-595.191818423329,,28,0,3,cuda,1,0.05943642,0.05943642,0.05943642,0.00000000,completed,structures/reference/22-R1.xyz,
22-TS,allscaip-md-conserving-all-omol,fairchem,-16195.598900052872,-595.177281805727,,28,0,3,cuda,1,0.05825072,0.05825072,0.05825072,0.00000000,completed,structures/reference/22-TS.xyz,
23-P1,allscaip-md-conserving-all-omol,fairchem,-8460.919673936896,-310.933062999845,,19,0,3,cuda,1,0.05925787,0.05925787,0.05925787,0.00000000,completed,structures/reference/23-P1.xyz,
23-R1,allscaip-md-conserving-all-omol,fairchem,-8460.786132233672,-310.928155432769,,19,0,3,cuda,1,0.05859951,0.05859951,0.05859951,0.00000000,completed,structures/reference/23-R1.xyz,
23-TS,allscaip-md-conserving-all-omol,fairchem,-8460.343301432662,-310.911881700993,,19,0,3,cuda,1,0.05900794,0.05900794,0.05900794,0.00000000,completed,structures/reference/23-TS.xyz,
24-P1,allscaip-md-conserving-all-omol,fairchem,-12609.578319703502,-463.393456169938,,23,0,3,cuda,1,0.05798578,0.05798578,0.05798578,0.00000000,completed,structures/reference/24-P1.xyz,
24-R1,allscaip-md-conserving-all-omol,fairchem,-12608.543689047259,-463.355434194619,,23,0,3,cuda,1,0.05809520,0.05809520,0.05809520,0.00000000,completed,structures/reference/24-R1.xyz,
24-TS,allscaip-md-conserving-all-omol,fairchem,-12608.918913756763,-463.369223448357,,23,0,3,cuda,1,0.06132905,0.06132905,0.06132905,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,allscaip-md-conserving-all-omol,fairchem,-10488.385892441594,-385.441072263931,,18,0,2,cuda,1,0.05883412,0.05883412,0.05883412,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,allscaip-md-conserving-all-omol,fairchem,-10469.448061614152,-384.745119817545,,17,0,3,cuda,1,0.05952924,0.05952924,0.05952924,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,allscaip-md-conserving-all-omol,fairchem,-1101.818629862502,-40.491087807956,,5,0,1,cuda,1,0.05811742,0.05811742,0.05811742,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,allscaip-md-conserving-all-omol,fairchem,-11571.282577187367,-425.236791414602,,22,0,3,cuda,1,0.05846296,0.05846296,0.05846296,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,allscaip-md-conserving-all-omol,fairchem,-3130.610995741211,-115.047832089142,,5,0,2,cuda,1,0.05741012,0.05741012,0.05741012,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,allscaip-md-conserving-all-omol,fairchem,-3148.819468541895,-115.716981122421,,6,0,1,cuda,1,0.05919005,0.05919005,0.05919005,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,allscaip-md-conserving-all-omol,fairchem,-13618.464794903744,-500.469350285733,,23,0,3,cuda,1,0.05737859,0.05737859,0.05737859,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,allscaip-md-conserving-all-omol,fairchem,-2061.059562711419,-75.742541893297,,2,0,2,cuda,1,0.05809323,0.05809323,0.05809323,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,allscaip-md-conserving-all-omol,fairchem,-14945.237118236990,-549.227333849649,,4,0,2,cuda,1,0.05682882,0.05682882,0.05682882,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,allscaip-md-conserving-all-omol,fairchem,-14926.660837315980,-548.544668117257,,3,0,3,cuda,1,0.05747005,0.05747005,0.05747005,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,allscaip-md-conserving-all-omol,fairchem,-2079.863636297790,-76.433578851737,,3,0,1,cuda,1,0.05760225,0.05760225,0.05760225,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,allscaip-md-conserving-all-omol,fairchem,-17006.137981257114,-624.964043636861,,6,0,3,cuda,1,0.05820406,0.05820406,0.05820406,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,allscaip-md-conserving-all-omol,fairchem,-16028.143304730556,-589.023402183111,,8,0,3,cuda,1,0.06222620,0.06222620,0.06222620,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,allscaip-md-conserving-all-omol,fairchem,-4292.456545170538,-157.744868503471,,13,0,2,cuda,1,0.05852102,0.05852102,0.05852102,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,allscaip-md-conserving-all-omol,fairchem,-4310.368021081586,-158.403103102368,,14,0,1,cuda,1,0.05761526,0.05761526,0.05761526,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,allscaip-md-conserving-all-omol,fairchem,-19236.914369080634,-706.943563814831,,17,0,3,cuda,1,0.05905366,0.05905366,0.05905366,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,allscaip-md-conserving-all-omol,fairchem,-22701.150119033824,-834.251879482283,,21,0,3,cuda,1,0.05865269,0.05865269,0.05865269,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,allscaip-md-conserving-all-omol,fairchem,-22700.557329860694,-834.230094881977,,21,0,3,cuda,1,0.05883113,0.05883113,0.05883113,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,allscaip-md-conserving-all-omol,fairchem,-22700.038606372844,-834.211032145402,,21,0,3,cuda,1,0.05768927,0.05768927,0.05768927,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,allscaip-md-conserving-all-omol,fairchem,-3190.029276648916,-117.231413637343,,8,0,2,cuda,1,0.05884164,0.05884164,0.05884164,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,allscaip-md-conserving-all-omol,fairchem,-3207.553893008891,-117.875431409960,,9,0,1,cuda,1,0.05887036,0.05887036,0.05887036,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,allscaip-md-conserving-all-omol,fairchem,-18134.037110062971,-666.413572102988,,12,0,3,cuda,1,0.05827750,0.05827750,0.05827750,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,allscaip-md-conserving-all-omol,fairchem,-20521.141907720623,-754.138055379161,,26,0,3,cuda,1,0.05968431,0.05968431,0.05968431,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,allscaip-md-conserving-all-omol,fairchem,-20520.535666494427,-754.115776425023,,26,0,3,cuda,1,0.05982898,0.05982898,0.05982898,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,allscaip-md-conserving-all-omol,fairchem,-20520.174246101436,-754.102494470560,,26,0,3,cuda,1,0.05854431,0.05854431,0.05854431,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,allscaip-md-conserving-all-omol,fairchem,-15303.104434557959,-562.378715153265,,19,0,3,cuda,1,0.05964638,0.05964638,0.05964638,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,allscaip-md-conserving-all-omol,fairchem,-15302.689717837378,-562.363474594889,,19,0,3,cuda,1,0.05865889,0.05865889,0.05865889,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,allscaip-md-conserving-all-omol,fairchem,-15302.268073388144,-562.347979447180,,19,0,3,cuda,1,0.05855907,0.05855907,0.05855907,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,allscaip-md-conserving-all-omol,fairchem,-18478.458843786175,-679.070837359879,,26,0,3,cuda,1,0.05858392,0.05858392,0.05858392,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,allscaip-md-conserving-all-omol,fairchem,-18478.091503221447,-679.057337843118,,26,0,3,cuda,1,0.05892017,0.05892017,0.05892017,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,allscaip-md-conserving-all-omol,fairchem,-18477.659495193417,-679.041461840913,,26,0,3,cuda,1,0.05893035,0.05893035,0.05893035,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,allscaip-md-conserving-all-omol,fairchem,-31018.134484795697,-1139.895417469551,,28,0,3,cuda,1,0.05887462,0.05887462,0.05887462,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,allscaip-md-conserving-all-omol,fairchem,-31017.751807598233,-1139.881354341932,,28,0,3,cuda,1,0.05921241,0.05921241,0.05921241,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,allscaip-md-conserving-all-omol,fairchem,-31017.309965280652,-1139.865116936253,,28,0,3,cuda,1,0.05862695,0.05862695,0.05862695,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,allscaip-md-conserving-all-omol,fairchem,-88538.138836253085,-3253.716588926336,,28,0,3,cuda,1,0.05933081,0.05933081,0.05933081,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,allscaip-md-conserving-all-omol,fairchem,-88537.755230057621,-3253.702491658670,,28,0,3,cuda,1,0.05957720,0.05957720,0.05957720,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,allscaip-md-conserving-all-omol,fairchem,-88537.300655711078,-3253.685786359556,,28,0,3,cuda,1,0.05969250,0.05969250,0.05969250,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,allscaip-md-conserving-all-omol,fairchem,-29249.739615069331,-1074.908104668202,,23,0,3,cuda,1,0.05883124,0.05883124,0.05883124,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,allscaip-md-conserving-all-omol,fairchem,-29249.014768467841,-1074.881467046916,,23,0,3,cuda,1,0.06046894,0.06046894,0.06046894,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,allscaip-md-conserving-all-omol,fairchem,-29248.668247328696,-1074.868732629933,,23,0,3,cuda,1,0.05924228,0.05924228,0.05924228,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,allscaip-md-conserving-all-omol,fairchem,-20461.373151620850,-751.941594105212,,23,0,3,cuda,1,0.05925237,0.05925237,0.05925237,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,allscaip-md-conserving-all-omol,fairchem,-20460.628694137551,-751.914235797312,,23,0,3,cuda,1,0.05939538,0.05939538,0.05939538,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,allscaip-md-conserving-all-omol,fairchem,-20460.321156581856,-751.902934000597,,23,0,3,cuda,1,0.06174362,0.06174362,0.06174362,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,allscaip-md-conserving-all-omol,fairchem,-9477.506582621174,-348.291942826636,,18,0,2,cuda,1,0.06129293,0.06129293,0.06129293,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,allscaip-md-conserving-all-omol,fairchem,-12520.669921875000,-460.126132814017,,1,0,2,cuda,1,0.00110611,0.00110611,0.00110611,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,allscaip-md-conserving-all-omol,fairchem,-21998.664776308779,-808.436019298805,,19,0,3,cuda,1,0.05988041,0.05988041,0.05988041,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,allscaip-md-conserving-all-omol,fairchem,-21998.328389389757,-808.423657307542,,19,0,3,cuda,1,0.05974657,0.05974657,0.05974657,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,allscaip-md-conserving-all-omol,fairchem,-70041.250000000000,-2573.968461835595,,1,0,2,cuda,1,0.00102507,0.00102507,0.00102507,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,allscaip-md-conserving-all-omol,fairchem,-79518.740991894199,-2922.259831713583,,19,0,3,cuda,1,0.05956904,0.05956904,0.05956904,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,allscaip-md-conserving-all-omol,fairchem,-79518.639975611164,-2922.256119433653,,19,0,3,cuda,1,0.06015134,0.06015134,0.06015134,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,allscaip-md-conserving-all-omol,fairchem,-22701.347832170497,-834.259145306041,,21,0,3,cuda,1,0.05945954,0.05945954,0.05945954,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,allscaip-md-conserving-all-omol,fairchem,-22699.904012886058,-834.206085925993,,21,0,3,cuda,1,0.05914591,0.05914591,0.05914591,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,allscaip-md-conserving-all-omol,fairchem,-12593.940955525293,-462.818793635775,,22,0,2,cuda,1,0.06266183,0.06266183,0.06266183,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,allscaip-md-conserving-all-omol,fairchem,-25115.227995321813,-922.967605115111,,23,0,3,cuda,1,0.06161599,0.06161599,0.06161599,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,allscaip-md-conserving-all-omol,fairchem,-25114.893836305204,-922.955324997752,,23,0,3,cuda,1,0.06049215,0.06049215,0.06049215,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,allscaip-md-conserving-all-omol,fairchem,-22386.999113879927,-822.707042982076,,21,0,2,cuda,1,0.06131782,0.06131782,0.06131782,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,allscaip-md-conserving-all-omol,fairchem,-34908.335813003105,-1282.857679408006,,22,0,3,cuda,1,0.06278729,0.06278729,0.06278729,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,allscaip-md-conserving-all-omol,fairchem,-34908.085295455974,-1282.848473057956,,22,0,3,cuda,1,0.06132911,0.06132911,0.06132911,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,allscaip-md-conserving-all-omol,fairchem,-13861.049700159090,-509.384181123912,,17,0,3,cuda,1,0.06058915,0.06058915,0.06058915,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,allscaip-md-conserving-all-omol,fairchem,-11722.225003731462,-430.783823277646,,11,0,3,cuda,1,0.05980580,0.05980580,0.05980580,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,allscaip-md-conserving-all-omol,fairchem,-13859.649002212544,-509.332706423804,,17,0,3,cuda,1,0.06480787,0.06480787,0.06480787,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,allscaip-md-conserving-all-omol,fairchem,-8291.788751441522,-304.717616239197,,15,0,3,cuda,1,0.06203185,0.06203185,0.06203185,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,allscaip-md-conserving-all-omol,fairchem,-8290.921456176324,-304.685743726074,,15,0,3,cuda,1,0.06090658,0.06090658,0.06090658,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,allscaip-md-conserving-all-omol,fairchem,-8290.532493192239,-304.671449600058,,15,0,3,cuda,1,0.06143586,0.06143586,0.06143586,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,allscaip-md-conserving-all-omol,fairchem,-2981.078615756616,-109.552618481395,,2,0,1,cuda,1,0.06026147,0.06026147,0.06026147,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,allscaip-md-conserving-all-omol,fairchem,-5311.366548673801,-195.189120490210,,13,0,3,cuda,1,0.06155447,0.06155447,0.06155447,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,allscaip-md-conserving-all-omol,fairchem,-8291.658861714883,-304.712842879785,,15,0,3,cuda,1,0.06137337,0.06137337,0.06137337,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,allscaip-md-conserving-all-omol,fairchem,-11500.217299369329,-422.625190624564,,24,0,3,cuda,1,0.06144763,0.06144763,0.06144763,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,allscaip-md-conserving-all-omol,fairchem,-11499.779600289816,-422.609105480075,,24,0,3,cuda,1,0.06168155,0.06168155,0.06168155,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,allscaip-md-conserving-all-omol,fairchem,-11499.231064465994,-422.588947160361,,24,0,3,cuda,1,0.06080258,0.06080258,0.06080258,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,allscaip-md-conserving-all-omol,fairchem,-8520.382290418514,-313.118273850335,,22,0,3,cuda,1,0.05895360,0.05895360,0.05895360,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,allscaip-md-conserving-all-omol,fairchem,-11500.170571712011,-422.623473414831,,24,0,3,cuda,1,0.05618084,0.05618084,0.05618084,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,allscaip-md-conserving-all-omol,fairchem,-8422.454023629147,-309.519476423989,,16,0,3,cuda,1,0.05863679,0.05863679,0.05863679,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,allscaip-md-conserving-all-omol,fairchem,-11403.516524048155,-419.071502677651,,18,0,3,cuda,1,0.05860479,0.05860479,0.05860479,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,allscaip-md-conserving-all-omol,fairchem,-11402.913165302580,-419.049329652722,,18,0,3,cuda,1,0.05552265,0.05552265,0.05552265,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,allscaip-md-conserving-all-omol,fairchem,-25892.385266631798,-951.527608059635,,34,0,3,cuda,1,0.06029266,0.06029266,0.06029266,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,allscaip-md-conserving-all-omol,fairchem,-28872.341569574419,-1061.038982305847,,36,0,3,cuda,1,0.06250419,0.06250419,0.06250419,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,allscaip-md-conserving-all-omol,fairchem,-28872.184538991991,-1061.033211538381,,36,0,3,cuda,1,0.06066991,0.06066991,0.06066991,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,allscaip-md-conserving-all-omol,fairchem,-12986.986211800478,-477.262940388245,,19,0,3,cuda,1,0.05724622,0.05724622,0.05724622,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,allscaip-md-conserving-all-omol,fairchem,-15965.825885500200,-586.733279266659,,21,0,3,cuda,1,0.05516543,0.05516543,0.05516543,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,allscaip-md-conserving-all-omol,fairchem,-15965.573758806475,-586.724013781562,,21,0,3,cuda,1,0.05404295,0.05404295,0.05404295,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,allscaip-md-conserving-all-omol,fairchem,-11975.781434564904,-440.101850244053,,19,0,3,cuda,1,0.05706241,0.05706241,0.05706241,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,allscaip-md-conserving-all-omol,fairchem,-4648.544764709508,-170.830869206264,,7,0,1,cuda,1,0.05527112,0.05527112,0.05527112,0.00000000,completed,structures/reference/5-R1.xyz,
