species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
11-TS,polar-1-m,mace,-14921.698106008045,-548.362291105551,,19,0,3,cuda,1,0.08027365,0.08027365,0.08027365,0.00000000,completed,structures/reference/11-TS.xyz,
12-P1,polar-1-m,mace,-21866.788680639162,-803.589662171774,,24,0,3,cuda,1,0.08642506,0.08642506,0.08642506,0.00000000,completed,structures/reference/12-P1.xyz,
12-R1,polar-1-m,mace,-17587.911233154740,-646.343816304025,,12,0,3,cuda,1,0.06836836,0.06836836,0.06836836,0.00000000,completed,structures/reference/12-R1.xyz,
12-R2,polar-1-m,mace,-4277.232754168457,-157.185404503201,,12,0,1,cuda,1,0.06854102,0.06854102,0.06854102,0.00000000,completed,structures/reference/12-R2.xyz,
12-TS,polar-1-m,mace,-21864.924399347954,-803.521151097978,,24,0,3,cuda,1,0.08956070,0.08956070,0.08956070,0.00000000,completed,structures/reference/12-TS.xyz,
13-P1,polar-1-m,mace,-12412.130025913544,-456.137365208418,,18,0,3,cuda,1,0.07742486,0.07742486,0.07742486,0.00000000,completed,structures/reference/13-P1.xyz,
13-R2,polar-1-m,mace,-7158.969239101551,-263.087267013347,,8,0,1,cuda,1,0.07482949,0.07482949,0.07482949,0.00000000,completed,structures/reference/13-R2.xyz,
13-TS,polar-1-m,mace,-12410.890237074978,-456.091803808960,,18,0,3,cuda,1,0.07755449,0.07755449,0.07755449,0.00000000,completed,structures/reference/13-TS.xyz,
14-P1,polar-1-m,mace,-10567.089438537036,-388.333374235759,,23,0,3,cuda,1,0.08410183,0.08410183,0.08410183,0.00000000,completed,structures/reference/14-P1.xyz,
14-R1,polar-1-m,mace,-5252.055667001062,-193.009485791097,,10,0,3,cuda,1,0.07885200,0.07885200,0.07885200,0.00000000,completed,structures/reference/14-R1.xyz,
14-R2,polar-1-m,mace,-5313.135890145103,-195.254142589978,,13,0,1,cuda,1,0.06919023,0.06919023,0.06919023,0.00000000,completed,structures/reference/14-R2.xyz,
14-TS,polar-1-m,mace,-10565.298884198372,-388.267572577494,,23,0,3,cuda,1,0.08441994,0.08441994,0.08441994,0.00000000,completed,structures/reference/14-TS.xyz,
15-P1,polar-1-m,mace,-10475.891625520397,-384.981916423495,,18,0,3,cuda,1,0.07724026,0.07724026,0.07724026,0.00000000,completed,structures/reference/15-P1.xyz,
15-R1,polar-1-m,mace,-8337.268614669842,-306.388970385479,,12,0,3,cuda,1,0.06805594,0.06805594,0.06805594,0.00000000,completed,structures/reference/15-R1.xyz,
15-R2,polar-1-m,mace,-2137.903011575434,-78.566486552689,,6,0,1,cuda,1,0.07105985,0.07105985,0.07105985,0.00000000,completed,structures/reference/15-R2.xyz,
15-TS,polar-1-m,mace,-10474.359376406275,-384.925607307147,,18,0,3,cuda,1,0.07750097,0.07750097,0.07750097,0.00000000,completed,structures/reference/15-TS.xyz,
16-P1,polar-1-m,mace,-12522.923579547694,-460.208953205905,,19,0,3,cuda,1,0.08011099,0.08011099,0.08011099,0.00000000,completed,structures/reference/16-P1.xyz,
16-R1,polar-1-m,mace,-10384.647509699360,-381.628757014555,,13,0,3,cuda,1,0.06859247,0.06859247,0.06859247,0.00000000,completed,structures/reference/16-R1.xyz,
16-TS,polar-1-m,mace,-12521.724791268418,-460.164898549209,,19,0,3,cuda,1,0.07993232,0.07993232,0.07993232,0.00000000,completed,structures/reference/16-TS.xyz,
17-P1,polar-1-m,mace,-17623.385795536837,-647.647482426045,,20,0,3,cuda,1,0.08229448,0.08229448,0.08229448,0.00000000,completed,structures/reference/17-P1.xyz,
17-R2,polar-1-m,mace,-9285.194932649280,-341.224620043688,,8,0,1,cuda,1,0.07332052,0.07332052,0.07332052,0.00000000,completed,structures/reference/17-R2.xyz,
17-TS,polar-1-m,mace,-17622.207120707390,-647.604166924997,,20,0,3,cuda,1,0.08112432,0.08112432,0.08112432,0.00000000,completed,structures/reference/17-TS.xyz,
18-P1,polar-1-m,mace,-15110.208357416524,-555.289915067974,,13,0,3,cuda,1,0.06868181,0.06868181,0.06868181,0.00000000,completed,structures/reference/18-P1.xyz,
18-R1,polar-1-m,mace,-10832.584161922819,-398.090125361399,,1,0,3,cuda,1,0.06239790,0.06239790,0.06239790,0.00000000,completed,structures/reference/18-R1.xyz,
18-TS,polar-1-m,mace,-15109.859325528532,-555.277088382673,,13,0,3,cuda,1,0.06792681,0.06792681,0.06792681,0.00000000,completed,structures/reference/18-TS.xyz,
19-P1,polar-1-m,mace,-15076.718433750153,-554.059183073521,,11,0,3,cuda,1,0.06683372,0.06683372,0.06683372,0.00000000,completed,structures/reference/19-P1.xyz,
19-R2,polar-1-m,mace,-4243.961765701598,-155.962718228930,,10,0,1,cuda,1,0.07995185,0.07995185,0.07995185,0.00000000,completed,structures/reference/19-R2.xyz,
19-TS,polar-1-m,mace,-15076.491637753965,-554.050848474389,,11,0,3,cuda,1,0.06726641,0.06726641,0.06726641,0.00000000,completed,structures/reference/19-TS.xyz,
2-P1,polar-1-m,mace,-16784.083632842969,-616.803696846484,,28,0,3,cuda,1,0.09836402,0.09836402,0.09836402,0.00000000,completed,structures/reference/2-P1.xyz,
2-TS,polar-1-m,mace,-16783.238073825854,-616.772623125746,,28,0,3,cuda,1,0.09811632,0.09811632,0.09811632,0.00000000,completed,structures/reference/2-TS.xyz,
20-P1,polar-1-m,mace,-21231.654171272006,-780.248899462164,,14,0,2,cuda,1,0.07028235,0.07028235,0.07028235,0.00000000,completed,structures/reference/20-P1.xyz,
20-P2,polar-1-m,mace,-6300.558971818382,-231.541271542067,,11,0,2,cuda,1,0.06629328,0.06629328,0.06629328,0.00000000,completed,structures/reference/20-P2.xyz,
20-R1,polar-1-m,mace,-27532.250306147311,-1011.791536721383,,25,0,3,cuda,1,0.09001414,0.09001414,0.09001414,0.00000000,completed,structures/reference/20-R1.xyz,
20-TS,polar-1-m,mace,-27531.880394145806,-1011.777942706063,,25,0,3,cuda,1,0.08975280,0.08975280,0.08975280,0.00000000,completed,structures/reference/20-TS.xyz,
21-P1,polar-1-m,mace,-24887.007886387401,-914.580670804917,,22,0,3,cuda,1,0.08309832,0.08309832,0.08309832,0.00000000,completed,structures/reference/21-P1.xyz,
21-R1,polar-1-m,mace,-24886.524439257875,-914.562904450599,,22,0,3,cuda,1,0.08446758,0.08446758,0.08446758,0.00000000,completed,structures/reference/21-R1.xyz,
21-TS,polar-1-m,mace,-24886.163062319149,-914.549624093051,,22,0,3,cuda,1,0.08349957,0.08349957,0.08349957,0.00000000,completed,structures/reference/21-TS.xyz,
22-P1,polar-1-m,mace,-16196.519008992700,-595.211095185593,,28,0,3,cuda,1,0.09542668,0.09542668,0.09542668,0.00000000,completed,structures/reference/22-P1.xyz,
22-R1,polar-1-m,mace,-16196.014306640216,-595.192547716239,,28,0,3,cuda,1,0.09598118,0.09598118,0.09598118,0.00000000,completed,structures/reference/22-R1.xyz,
22-TS,polar-1-m,mace,-16195.477757420538,-595.172829896102,,28,0,3,cuda,1,0.09577354,0.09577354,0.09577354,0.00000000,completed,structures/reference/22-TS.xyz,
23-P1,polar-1-m,mace,-8460.946779844564,-310.934059123579,,19,0,3,cuda,1,0.07957009,0.07957009,0.07957009,0.00000000,completed,structures/reference/23-P1.xyz,
23-R1,polar-1-m,mace,-8460.718424350909,-310.925667213972,,19,0,3,cuda,1,0.07881596,0.07881596,0.07881596,0.00000000,completed,structures/reference/23-R1.xyz,
23-TS,polar-1-m,mace,-8460.198830719779,-310.906572500221,,19,0,3,cuda,1,0.07932936,0.07932936,0.07932936,0.00000000,completed,structures/reference/23-TS.xyz,
24-P1,polar-1-m,mace,-12609.595871735681,-463.394101195224,,23,0,3,cuda,1,0.08417513,0.08417513,0.08417513,0.00000000,completed,structures/reference/24-P1.xyz,
24-R1,polar-1-m,mace,-12608.957878609925,-463.370655380299,,23,0,3,cuda,1,0.08444899,0.08444899,0.08444899,0.00000000,completed,structures/reference/24-R1.xyz,
24-TS,polar-1-m,mace,-12608.698273430982,-463.361115065940,,23,0,3,cuda,1,0.08647735,0.08647735,0.08647735,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,polar-1-m,mace,-10488.363178316322,-385.440237535223,,18,0,2,cuda,1,0.07656688,0.07656688,0.07656688,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,polar-1-m,mace,-10469.970068636547,-384.764303221789,,17,0,3,cuda,1,0.07616812,0.07616812,0.07616812,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,polar-1-m,mace,-1101.815037885223,-40.490955805226,,5,0,1,cuda,1,0.06995605,0.06995605,0.06995605,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,polar-1-m,mace,-11571.299792849904,-425.237424078531,,22,0,3,cuda,1,0.08794070,0.08794070,0.08794070,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,polar-1-m,mace,-3130.582900652161,-115.046799613663,,5,0,2,cuda,1,0.06980951,0.06980951,0.06980951,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,polar-1-m,mace,-3148.820386108563,-115.717014842374,,6,0,1,cuda,1,0.07124841,0.07124841,0.07124841,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,polar-1-m,mace,-13618.537550528317,-500.472024005620,,23,0,3,cuda,1,0.08508727,0.08508727,0.08508727,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,polar-1-m,mace,-2061.070302032242,-75.742936556057,,2,0,2,cuda,1,0.06444721,0.06444721,0.06444721,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,polar-1-m,mace,-14945.174701550965,-549.225040078745,,4,0,2,cuda,1,0.06780114,0.06780114,0.06780114,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,polar-1-m,mace,-14926.681878405057,-548.545441363018,,3,0,3,cuda,1,0.06664031,0.06664031,0.06664031,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,polar-1-m,mace,-2079.864260644241,-76.433601796046,,3,0,1,cuda,1,0.06615750,0.06615750,0.06615750,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,polar-1-m,mace,-17005.955419016533,-624.957334598264,,6,0,3,cuda,1,0.07156324,0.07156324,0.07156324,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,polar-1-m,mace,-16028.049269303712,-589.019946444914,,8,0,3,cuda,1,0.07556857,0.07556857,0.07556857,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,polar-1-m,mace,-4292.434109582647,-157.744044010823,,13,0,2,cuda,1,0.06897711,0.06897711,0.06897711,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,polar-1-m,mace,-4310.365538939482,-158.403011885328,,14,0,1,cuda,1,0.06879439,0.06879439,0.06879439,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,polar-1-m,mace,-19237.010506353094,-706.947096794430,,17,0,3,cuda,1,0.07678670,0.07678670,0.07678670,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,polar-1-m,mace,-22700.994931319619,-834.246176438976,,21,0,3,cuda,1,0.08665655,0.08665655,0.08665655,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,polar-1-m,mace,-22700.475367983669,-834.227082838552,,21,0,3,cuda,1,0.08360738,0.08360738,0.08360738,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,polar-1-m,mace,-22699.705444288393,-834.198788664624,,21,0,3,cuda,1,0.08329225,0.08329225,0.08329225,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,polar-1-m,mace,-3189.993566094132,-117.230101298660,,8,0,2,cuda,1,0.07426210,0.07426210,0.07426210,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,polar-1-m,mace,-3207.554830465125,-117.875465860841,,9,0,1,cuda,1,0.07848293,0.07848293,0.07848293,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,polar-1-m,mace,-18134.060856411859,-666.414444765213,,12,0,3,cuda,1,0.07025070,0.07025070,0.07025070,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,polar-1-m,mace,-20521.084571350151,-754.135948306410,,26,0,3,cuda,1,0.09241549,0.09241549,0.09241549,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,polar-1-m,mace,-20520.497735336554,-754.114382480682,,26,0,3,cuda,1,0.09338886,0.09338886,0.09338886,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,polar-1-m,mace,-20520.310093347467,-754.107486764771,,26,0,3,cuda,1,0.09289436,0.09289436,0.09289436,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,polar-1-m,mace,-15303.061569403781,-562.377139887904,,19,0,3,cuda,1,0.08044290,0.08044290,0.08044290,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,polar-1-m,mace,-15302.571751139656,-562.359139398708,,19,0,3,cuda,1,0.08029385,0.08029385,0.08029385,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,polar-1-m,mace,-15302.246799163848,-562.347197633858,,19,0,3,cuda,1,0.08036223,0.08036223,0.08036223,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,polar-1-m,mace,-18478.415000046160,-679.069226132152,,26,0,3,cuda,1,0.09363407,0.09363407,0.09363407,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,polar-1-m,mace,-18477.978572985667,-679.053187733500,,26,0,3,cuda,1,0.09280261,0.09280261,0.09280261,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,polar-1-m,mace,-18477.571583643356,-679.038231151037,,26,0,3,cuda,1,0.09329533,0.09329533,0.09329533,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,polar-1-m,mace,-31018.101608877547,-1139.894209301843,,28,0,3,cuda,1,0.09669018,0.09669018,0.09669018,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,polar-1-m,mace,-31017.635892101669,-1139.877094526004,,28,0,3,cuda,1,0.09872848,0.09872848,0.09872848,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,polar-1-m,mace,-31017.278595693082,-1139.863964125173,,28,0,3,cuda,1,0.09622944,0.09622944,0.09622944,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,polar-1-m,mace,-88538.085724934150,-3253.714637121365,,28,0,3,cuda,1,0.09644239,0.09644239,0.09644239,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,polar-1-m,mace,-88537.640326929919,-3253.698269046611,,28,0,3,cuda,1,0.09674755,0.09674755,0.09674755,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,polar-1-m,mace,-88537.243327554941,-3253.683679588677,,28,0,3,cuda,1,0.09796996,0.09796996,0.09796996,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,polar-1-m,mace,-29249.647911298125,-1074.904734616769,,23,0,3,cuda,1,0.08710713,0.08710713,0.08710713,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,polar-1-m,mace,-29249.020409886645,-1074.881674365233,,23,0,3,cuda,1,0.08941060,0.08941060,0.08941060,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,polar-1-m,mace,-29248.763264871181,-1074.872224460214,,23,0,3,cuda,1,0.08662697,0.08662697,0.08662697,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,polar-1-m,mace,-20461.277006198645,-751.938060826115,,23,0,3,cuda,1,0.08607976,0.08607976,0.08607976,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,polar-1-m,mace,-20460.796681098840,-751.920409204274,,23,0,3,cuda,1,0.08710354,0.08710354,0.08710354,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,polar-1-m,mace,-20460.464114071805,-751.908187591452,,23,0,3,cuda,1,0.08564304,0.08564304,0.08564304,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,polar-1-m,mace,-9477.445149980347,-348.289685218727,,18,0,2,cuda,1,0.07967916,0.07967916,0.07967916,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,polar-1-m,mace,-12520.631052006671,-460.124704372703,,1,0,2,cuda,1,0.05439921,0.05439921,0.05439921,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,polar-1-m,mace,-21998.623333249743,-808.434496294476,,19,0,3,cuda,1,0.08105779,0.08105779,0.08105779,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,polar-1-m,mace,-21998.295526647762,-808.422449624049,,19,0,3,cuda,1,0.08110048,0.08110048,0.08110048,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,polar-1-m,mace,-70041.267106964777,-2573.969090504955,,1,0,2,cuda,1,0.05266998,0.05266998,0.05266998,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,polar-1-m,mace,-79518.708973592147,-2922.258655062686,,19,0,3,cuda,1,0.08089966,0.08089966,0.08089966,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,polar-1-m,mace,-79518.585848814066,-2922.254130310548,,19,0,3,cuda,1,0.08050031,0.08050031,0.08050031,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,polar-1-m,mace,-22701.222408514281,-834.254536071690,,21,0,3,cuda,1,0.08296381,0.08296381,0.08296381,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,polar-1-m,mace,-22699.567750471557,-834.193728510187,,21,0,3,cuda,1,0.08194522,0.08194522,0.08194522,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,polar-1-m,mace,-12593.879605019638,-462.816539046277,,22,0,2,cuda,1,0.08469898,0.08469898,0.08469898,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,polar-1-m,mace,-25115.204850487942,-922.966754558154,,23,0,3,cuda,1,0.08591083,0.08591083,0.08591083,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,polar-1-m,mace,-25114.886125412486,-922.955041627671,,23,0,3,cuda,1,0.08634211,0.08634211,0.08634211,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,polar-1-m,mace,-22386.922599974987,-822.704231147933,,21,0,2,cuda,1,0.08356575,0.08356575,0.08356575,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,polar-1-m,mace,-34908.239122015279,-1282.854126079743,,22,0,3,cuda,1,0.08362445,0.08362445,0.08362445,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,polar-1-m,mace,-34908.120748018046,-1282.849775915582,,22,0,3,cuda,1,0.08460564,0.08460564,0.08460564,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,polar-1-m,mace,-13860.970449394090,-509.381268712017,,17,0,3,cuda,1,0.07425187,0.07425187,0.07425187,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,polar-1-m,mace,-11722.136723514404,-430.780579039508,,11,0,3,cuda,1,0.06526507,0.06526507,0.06526507,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,polar-1-m,mace,-13859.487138998680,-509.326758060409,,17,0,3,cuda,1,0.07437371,0.07437371,0.07437371,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,polar-1-m,mace,-8291.623947796475,-304.711559816949,,15,0,3,cuda,1,0.06839530,0.06839530,0.06839530,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,polar-1-m,mace,-8290.899690322525,-304.684943845701,,15,0,3,cuda,1,0.06795596,0.06795596,0.06795596,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,polar-1-m,mace,-8290.306711698515,-304.663152283204,,15,0,3,cuda,1,0.06823349,0.06823349,0.06823349,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,polar-1-m,mace,-2981.075503763457,-109.552504117756,,2,0,1,cuda,1,0.06009061,0.06009061,0.06009061,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,polar-1-m,mace,-5311.414927581564,-195.190898382278,,13,0,3,cuda,1,0.06553965,0.06553965,0.06553965,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,polar-1-m,mace,-8291.480182437521,-304.706276537455,,15,0,3,cuda,1,0.06801244,0.06801244,0.06801244,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,polar-1-m,mace,-11499.923794020991,-422.614404501958,,24,0,3,cuda,1,0.08406096,0.08406096,0.08406096,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,polar-1-m,mace,-11499.696979526712,-422.606069223034,,24,0,3,cuda,1,0.08442445,0.08442445,0.08442445,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,polar-1-m,mace,-11498.902209287691,-422.576861955464,,24,0,3,cuda,1,0.08439509,0.08439509,0.08439509,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,polar-1-m,mace,-8520.266020831510,-313.114001021823,,22,0,3,cuda,1,0.08063311,0.08063311,0.08063311,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,polar-1-m,mace,-11499.879799900895,-422.612787747865,,24,0,3,cuda,1,0.08374872,0.08374872,0.08374872,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,polar-1-m,mace,-8422.436370208423,-309.518827672744,,16,0,3,cuda,1,0.07592716,0.07592716,0.07592716,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,polar-1-m,mace,-11403.384361628017,-419.066645798294,,18,0,3,cuda,1,0.07601185,0.07601185,0.07601185,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,polar-1-m,mace,-11402.639812159785,-419.039284110010,,18,0,3,cuda,1,0.07599223,0.07599223,0.07599223,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,polar-1-m,mace,-25892.105980136173,-951.517344470227,,34,0,3,cuda,1,0.11488135,0.11488135,0.11488135,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,polar-1-m,mace,-28872.091915234480,-1061.029807678076,,36,0,3,cuda,1,0.11739307,0.11739307,0.11739307,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,polar-1-m,mace,-28872.018663946139,-1061.027115742881,,36,0,3,cuda,1,0.11787688,0.11787688,0.11787688,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,polar-1-m,mace,-12986.825551737138,-477.257036239817,,19,0,3,cuda,1,0.07787394,0.07787394,0.07787394,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,polar-1-m,mace,-15965.551065958862,-586.723179834794,,21,0,3,cuda,1,0.08117869,0.08117869,0.08117869,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,polar-1-m,mace,-15965.431063406528,-586.718769822337,,21,0,3,cuda,1,0.08204709,0.08204709,0.08204709,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,polar-1-m,mace,-11975.748428176714,-440.100637281660,,19,0,3,cuda,1,0.08079224,0.08079224,0.08079224,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,polar-1-m,mace,-4648.544571040628,-170.830862089064,,7,0,1,cuda,1,0.07488025,0.07488025,0.07488025,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,polar-1-m,mace,-7325.988548392666,-269.225113420041,,12,0,3,cuda,1,0.06547668,0.06547668,0.06547668,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,polar-1-m,mace,-11974.657307485239,-440.060539335836,,19,0,3,cuda,1,0.07833831,0.07833831,0.07833831,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,polar-1-m,mace,-17551.781900867598,-645.016087831813,,22,0,3,cuda,1,0.08275766,0.08275766,0.08275766,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,polar-1-m,mace,-11319.172286307450,-415.971909111258,,14,0,1,cuda,1,0.06858916,0.06858916,0.06858916,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,polar-1-m,mace,-28870.730160807958,-1060.979764125931,,36,0,3,cuda,1,0.11721166,0.11721166,0.11721166,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,polar-1-m,mace,-11976.426975945626,-440.125573452231,,19,0,3,cuda,1,0.07781726,0.07781726,0.07781726,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,polar-1-m,mace,-11974.537971811576,-440.056153830718,,19,0,3,cuda,1,0.07812521,0.07812521,0.07812521,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,polar-1-m,mace,-16762.643588069081,-616.015789733628,,28,0,3,cuda,1,0.09459216,0.09459216,0.09459216,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,polar-1-m,mace,-16762.210839426491,-615.999886514340,,28,0,3,cuda,1,0.09348287,0.09348287,0.09348287,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,polar-1-m,mace,-16761.665308512958,-615.979838623042,,28,0,3,cuda,1,0.09260598,0.09260598,0.09260598,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,polar-1-m,mace,-30356.723100935335,-1115.588997433421,,15,0,3,cuda,1,0.06823212,0.06823212,0.06823212,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,polar-1-m,mace,-4277.136869966262,-157.181880823763,,12,0,1,cuda,1,0.06531743,0.06531743,0.06531743,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,polar-1-m,mace,-26077.982107031847,-958.348166142280,,3,0,3,cuda,1,0.06375039,0.06375039,0.06375039,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,polar-1-m,mace,-30355.070017965438,-1115.528247754777,,15,0,3,cuda,1,0.06813005,0.06813005,0.06813005,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,polar-1-m,mace,-16730.767957040724,-614.844381899415,,26,0,3,cuda,1,0.09243063,0.09243063,0.09243063,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,polar-1-m,mace,-16730.382500069205,-614.830216616983,,26,0,3,cuda,1,0.09101772,0.09101772,0.09101772,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,polar-1-m,mace,-16729.695502146787,-614.804969908998,,26,0,3,cuda,1,0.09045305,0.09045305,0.09045305,0.00000000,completed,structures/reference/9-TS.xyz,
