species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
11-TS,polar-1-l,mace,-14921.829542168678,-548.367121295363,,19,0,3,cuda,1,0.16441866,0.16441866,0.16441866,0.00000000,completed,structures/reference/11-TS.xyz,
12-P1,polar-1-l,mace,-21866.859374009695,-803.592260105224,,24,0,3,cuda,1,0.18001413,0.18001413,0.18001413,0.00000000,completed,structures/reference/12-P1.xyz,
12-R1,polar-1-l,mace,-17587.992474693914,-646.346801875522,,12,0,3,cuda,1,0.13574625,0.13574625,0.13574625,0.00000000,completed,structures/reference/12-R1.xyz,
12-R2,polar-1-l,mace,-4277.232320012890,-157.185388548278,,12,0,1,cuda,1,0.13694616,0.13694616,0.13694616,0.00000000,completed,structures/reference/12-R2.xyz,
12-TS,polar-1-l,mace,-21865.153706206649,-803.529577969605,,24,0,3,cuda,1,0.18395071,0.18395071,0.18395071,0.00000000,completed,structures/reference/12-TS.xyz,
13-P1,polar-1-l,mace,-12412.154167936651,-456.138252411403,,18,0,3,cuda,1,0.15957215,0.15957215,0.15957215,0.00000000,completed,structures/reference/13-P1.xyz,
13-R2,polar-1-l,mace,-7158.976539074247,-263.087535282395,,8,0,1,cuda,1,0.15462902,0.15462902,0.15462902,0.00000000,completed,structures/reference/13-R2.xyz,
13-TS,polar-1-l,mace,-12410.896125402409,-456.092020201001,,18,0,3,cuda,1,0.15897056,0.15897056,0.15897056,0.00000000,completed,structures/reference/13-TS.xyz,
14-P1,polar-1-l,mace,-10567.182175133097,-388.336782242805,,23,0,3,cuda,1,0.17488366,0.17488366,0.17488366,0.00000000,completed,structures/reference/14-P1.xyz,
14-R1,polar-1-l,mace,-5252.031619823700,-193.008602073628,,10,0,3,cuda,1,0.17223091,0.17223091,0.17223091,0.00000000,completed,structures/reference/14-R1.xyz,
14-R2,polar-1-l,mace,-5313.132407605188,-195.254014608997,,13,0,1,cuda,1,0.13771095,0.13771095,0.13771095,0.00000000,completed,structures/reference/14-R2.xyz,
14-TS,polar-1-l,mace,-10565.688966831414,-388.281907849851,,23,0,3,cuda,1,0.17720344,0.17720344,0.17720344,0.00000000,completed,structures/reference/14-TS.xyz,
15-P1,polar-1-l,mace,-10475.897747881341,-384.982141416110,,18,0,3,cuda,1,0.16032615,0.16032615,0.16032615,0.00000000,completed,structures/reference/15-P1.xyz,
15-R1,polar-1-l,mace,-8337.289156155421,-306.389725271150,,12,0,3,cuda,1,0.13535566,0.13535566,0.13535566,0.00000000,completed,structures/reference/15-R1.xyz,
15-R2,polar-1-l,mace,-2137.903058934888,-78.566488293117,,6,0,1,cuda,1,0.14390102,0.14390102,0.14390102,0.00000000,completed,structures/reference/15-R2.xyz,
15-TS,polar-1-l,mace,-10474.291795285726,-384.923123746775,,18,0,3,cuda,1,0.15984765,0.15984765,0.15984765,0.00000000,completed,structures/reference/15-TS.xyz,
16-P1,polar-1-l,mace,-12522.952150066681,-460.210003153112,,19,0,3,cuda,1,0.16444837,0.16444837,0.16444837,0.00000000,completed,structures/reference/16-P1.xyz,
16-R1,polar-1-l,mace,-10384.596532215295,-381.626883626569,,13,0,3,cuda,1,0.13824551,0.13824551,0.13824551,0.00000000,completed,structures/reference/16-R1.xyz,
16-TS,polar-1-l,mace,-12521.667293951110,-460.162785561771,,19,0,3,cuda,1,0.16353949,0.16353949,0.16353949,0.00000000,completed,structures/reference/16-TS.xyz,
17-P1,polar-1-l,mace,-17623.427746632951,-647.649024100392,,20,0,3,cuda,1,0.16754771,0.16754771,0.16754771,0.00000000,completed,structures/reference/17-P1.xyz,
17-R2,polar-1-l,mace,-9285.200097075436,-341.224809832848,,8,0,1,cuda,1,0.15893422,0.15893422,0.15893422,0.00000000,completed,structures/reference/17-R2.xyz,
17-TS,polar-1-l,mace,-17622.365622513884,-647.609991758950,,20,0,3,cuda,1,0.16723872,0.16723872,0.16723872,0.00000000,completed,structures/reference/17-TS.xyz,
18-P1,polar-1-l,mace,-15110.160558646705,-555.288158495583,,13,0,3,cuda,1,0.13829913,0.13829913,0.13829913,0.00000000,completed,structures/reference/18-P1.xyz,
18-R1,polar-1-l,mace,-10832.900091470519,-398.101735558133,,1,0,3,cuda,1,0.09464881,0.09464881,0.09464881,0.00000000,completed,structures/reference/18-R1.xyz,
18-TS,polar-1-l,mace,-15109.790782042721,-555.274569456030,,13,0,3,cuda,1,0.13814851,0.13814851,0.13814851,0.00000000,completed,structures/reference/18-TS.xyz,
19-P1,polar-1-l,mace,-15076.664821537437,-554.057212861043,,11,0,3,cuda,1,0.13317049,0.13317049,0.13317049,0.00000000,completed,structures/reference/19-P1.xyz,
19-R2,polar-1-l,mace,-4243.962380765272,-155.962740832103,,10,0,1,cuda,1,0.17383521,0.17383521,0.17383521,0.00000000,completed,structures/reference/19-R2.xyz,
19-TS,polar-1-l,mace,-15076.452868242170,-554.049423721109,,11,0,3,cuda,1,0.13362697,0.13362697,0.13362697,0.00000000,completed,structures/reference/19-TS.xyz,
2-P1,polar-1-l,mace,-16784.092289567554,-616.804014975245,,28,0,3,cuda,1,0.20942525,0.20942525,0.20942525,0.00000000,completed,structures/reference/2-P1.xyz,
2-TS,polar-1-l,mace,-16783.346444808645,-616.776605685907,,28,0,3,cuda,1,0.20791175,0.20791175,0.20791175,0.00000000,completed,structures/reference/2-TS.xyz,
20-P1,polar-1-l,mace,-21231.672244985170,-780.249563658872,,14,0,2,cuda,1,0.13953910,0.13953910,0.13953910,0.00000000,completed,structures/reference/20-P1.xyz,
20-P2,polar-1-l,mace,-6300.556539160066,-231.541182143523,,11,0,2,cuda,1,0.13423128,0.13423128,0.13423128,0.00000000,completed,structures/reference/20-P2.xyz,
20-R1,polar-1-l,mace,-27532.237029176515,-1011.791048801706,,25,0,3,cuda,1,0.19025282,0.19025282,0.19025282,0.00000000,completed,structures/reference/20-R1.xyz,
20-TS,polar-1-l,mace,-27531.877667491739,-1011.777842503375,,25,0,3,cuda,1,0.18887996,0.18887996,0.18887996,0.00000000,completed,structures/reference/20-TS.xyz,
21-P1,polar-1-l,mace,-24886.982098989862,-914.579723135537,,22,0,3,cuda,1,0.16760482,0.16760482,0.16760482,0.00000000,completed,structures/reference/21-P1.xyz,
21-R1,polar-1-l,mace,-24886.584740433053,-914.565120477914,,22,0,3,cuda,1,0.16971203,0.16971203,0.16971203,0.00000000,completed,structures/reference/21-R1.xyz,
21-TS,polar-1-l,mace,-24886.233702973106,-914.552220089202,,22,0,3,cuda,1,0.16910051,0.16910051,0.16910051,0.00000000,completed,structures/reference/21-TS.xyz,
22-P1,polar-1-l,mace,-16196.578358083518,-595.213276224452,,28,0,3,cuda,1,0.20133413,0.20133413,0.20133413,0.00000000,completed,structures/reference/22-P1.xyz,
22-R1,polar-1-l,mace,-16195.979091873698,-595.191253597439,,28,0,3,cuda,1,0.20280012,0.20280012,0.20280012,0.00000000,completed,structures/reference/22-R1.xyz,
22-TS,polar-1-l,mace,-16195.618112555268,-595.177987852167,,28,0,3,cuda,1,0.20322387,0.20322387,0.20322387,0.00000000,completed,structures/reference/22-TS.xyz,
23-P1,polar-1-l,mace,-8460.929991617471,-310.933442167612,,19,0,3,cuda,1,0.16243232,0.16243232,0.16243232,0.00000000,completed,structures/reference/23-P1.xyz,
23-R1,polar-1-l,mace,-8460.727919773330,-310.926016164309,,19,0,3,cuda,1,0.16123262,0.16123262,0.16123262,0.00000000,completed,structures/reference/23-R1.xyz,
23-TS,polar-1-l,mace,-8460.430311014277,-310.915079244141,,19,0,3,cuda,1,0.16083611,0.16083611,0.16083611,0.00000000,completed,structures/reference/23-TS.xyz,
24-P1,polar-1-l,mace,-12609.628455354425,-463.395298621127,,23,0,3,cuda,1,0.17353777,0.17353777,0.17353777,0.00000000,completed,structures/reference/24-P1.xyz,
24-R1,polar-1-l,mace,-12609.088926552444,-463.375471303360,,23,0,3,cuda,1,0.17376299,0.17376299,0.17376299,0.00000000,completed,structures/reference/24-R1.xyz,
24-TS,polar-1-l,mace,-12608.962415885801,-463.370822122112,,23,0,3,cuda,1,0.17542871,0.17542871,0.17542871,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,polar-1-l,mace,-10488.355714714604,-385.439963252919,,18,0,2,cuda,1,0.15724508,0.15724508,0.15724508,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,polar-1-l,mace,-10470.037969777386,-384.766798542690,,17,0,3,cuda,1,0.15472140,0.15472140,0.15472140,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,polar-1-l,mace,-1101.812119518594,-40.490848557230,,5,0,1,cuda,1,0.13772646,0.13772646,0.13772646,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,polar-1-l,mace,-11571.429513245905,-425.242191215156,,22,0,3,cuda,1,0.17564633,0.17564633,0.17564633,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,polar-1-l,mace,-3130.607613932614,-115.047707809968,,5,0,2,cuda,1,0.13617873,0.13617873,0.13617873,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,polar-1-l,mace,-3148.822200279560,-115.717081511928,,6,0,1,cuda,1,0.13916331,0.13916331,0.13916331,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,polar-1-l,mace,-13618.634104526302,-500.475572299600,,23,0,3,cuda,1,0.17288171,0.17288171,0.17288171,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,polar-1-l,mace,-2061.056231099727,-75.742419458825,,2,0,2,cuda,1,0.11457491,0.11457491,0.11457491,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,polar-1-l,mace,-14945.185302995360,-549.225429674640,,4,0,2,cuda,1,0.12686580,0.12686580,0.12686580,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,polar-1-l,mace,-14926.714660384174,-548.546646078531,,3,0,3,cuda,1,0.12342181,0.12342181,0.12342181,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,polar-1-l,mace,-2079.865168791210,-76.433635169831,,3,0,1,cuda,1,0.12351911,0.12351911,0.12351911,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,polar-1-l,mace,-17006.202550479440,-624.966416512015,,6,0,3,cuda,1,0.13890586,0.13890586,0.13890586,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,polar-1-l,mace,-16028.182850154995,-589.024855450654,,8,0,3,cuda,1,0.14966948,0.14966948,0.14966948,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,polar-1-l,mace,-4292.448141003317,-157.744559656022,,13,0,2,cuda,1,0.13516523,0.13516523,0.13516523,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,polar-1-l,mace,-4310.368794662080,-158.403131530926,,14,0,1,cuda,1,0.14080995,0.14080995,0.14080995,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,polar-1-l,mace,-19237.100495417482,-706.950403831549,,17,0,3,cuda,1,0.15690439,0.15690439,0.15690439,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,polar-1-l,mace,-22701.072738373627,-834.249035795471,,21,0,3,cuda,1,0.17203756,0.17203756,0.17203756,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,polar-1-l,mace,-22700.508803131033,-834.228311557555,,21,0,3,cuda,1,0.17057162,0.17057162,0.17057162,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,polar-1-l,mace,-22699.870486782267,-834.204853864404,,21,0,3,cuda,1,0.17206257,0.17206257,0.17206257,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,polar-1-l,mace,-3189.996130222216,-117.230195528629,,8,0,2,cuda,1,0.15384788,0.15384788,0.15384788,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,polar-1-l,mace,-3207.554494128902,-117.875453500713,,9,0,1,cuda,1,0.17092500,0.17092500,0.17092500,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,polar-1-l,mace,-18134.144962888724,-666.417535621229,,12,0,3,cuda,1,0.13670691,0.13670691,0.13670691,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,polar-1-l,mace,-20521.128407934604,-754.137559271175,,26,0,3,cuda,1,0.19486021,0.19486021,0.19486021,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,polar-1-l,mace,-20520.547713354012,-754.116219138947,,26,0,3,cuda,1,0.19717319,0.19717319,0.19717319,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,polar-1-l,mace,-20520.282376024177,-754.106468171928,,26,0,3,cuda,1,0.19868438,0.19868438,0.19868438,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,polar-1-l,mace,-15303.080229949031,-562.377825650293,,19,0,3,cuda,1,0.16574111,0.16574111,0.16574111,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,polar-1-l,mace,-15302.630726611365,-562.361306707318,,19,0,3,cuda,1,0.16591654,0.16591654,0.16591654,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,polar-1-l,mace,-15302.256869980107,-562.347567729529,,19,0,3,cuda,1,0.16667675,0.16667675,0.16667675,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,polar-1-l,mace,-18478.399997914443,-679.068674813980,,26,0,3,cuda,1,0.20001989,0.20001989,0.20001989,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,polar-1-l,mace,-18478.025685085380,-679.054919071231,,26,0,3,cuda,1,0.19974656,0.19974656,0.19974656,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,polar-1-l,mace,-18477.693283164204,-679.042703525938,,26,0,3,cuda,1,0.20037077,0.20037077,0.20037077,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,polar-1-l,mace,-31018.094379002760,-1139.893943608846,,28,0,3,cuda,1,0.20624529,0.20624529,0.20624529,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,polar-1-l,mace,-31017.727669384294,-1139.880467278932,,28,0,3,cuda,1,0.20801606,0.20801606,0.20801606,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,polar-1-l,mace,-31017.340693747403,-1139.866246186577,,28,0,3,cuda,1,0.20696198,0.20696198,0.20696198,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,polar-1-l,mace,-88538.126318235940,-3253.716128897691,,28,0,3,cuda,1,0.20727181,0.20727181,0.20727181,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,polar-1-l,mace,-88537.740638854259,-3253.701955441837,,28,0,3,cuda,1,0.20793408,0.20793408,0.20793408,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,polar-1-l,mace,-88537.287459899570,-3253.685301422428,,28,0,3,cuda,1,0.20570379,0.20570379,0.20570379,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,polar-1-l,mace,-29249.735469291070,-1074.907952313661,,23,0,3,cuda,1,0.17682655,0.17682655,0.17682655,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,polar-1-l,mace,-29249.022537394176,-1074.881752549692,,23,0,3,cuda,1,0.17912539,0.17912539,0.17912539,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,polar-1-l,mace,-29248.731001353412,-1074.871038797805,,23,0,3,cuda,1,0.17756368,0.17756368,0.17756368,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,polar-1-l,mace,-20461.312123824700,-751.939351375069,,23,0,3,cuda,1,0.17889830,0.17889830,0.17889830,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,polar-1-l,mace,-20460.760780782399,-751.919089891979,,23,0,3,cuda,1,0.17981121,0.17981121,0.17981121,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,polar-1-l,mace,-20460.405303684791,-751.906026349592,,23,0,3,cuda,1,0.17759004,0.17759004,0.17759004,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,polar-1-l,mace,-9477.452387507830,-348.289951192956,,18,0,2,cuda,1,0.16111916,0.16111916,0.16111916,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,polar-1-l,mace,-12520.729314749895,-460.128315461912,,1,0,2,cuda,1,0.08362680,0.08362680,0.08362680,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,polar-1-l,mace,-21998.692417640734,-808.437035099018,,19,0,3,cuda,1,0.16415820,0.16415820,0.16415820,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,polar-1-l,mace,-21998.383199445198,-808.425671539928,,19,0,3,cuda,1,0.16452305,0.16452305,0.16452305,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,polar-1-l,mace,-70041.322060988445,-2573.971110028076,,1,0,2,cuda,1,0.08406623,0.08406623,0.08406623,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,polar-1-l,mace,-79518.775400173967,-2922.261096194542,,19,0,3,cuda,1,0.16435286,0.16435286,0.16435286,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,polar-1-l,mace,-79518.678207584540,-2922.257524432760,,19,0,3,cuda,1,0.16513443,0.16513443,0.16513443,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,polar-1-l,mace,-22701.253859372358,-834.255691869406,,21,0,3,cuda,1,0.17272032,0.17272032,0.17272032,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,polar-1-l,mace,-22699.734047249389,-834.199839804053,,21,0,3,cuda,1,0.17222652,0.17222652,0.17222652,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,polar-1-l,mace,-12593.866746598680,-462.816066508023,,22,0,2,cuda,1,0.17373961,0.17373961,0.17373961,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,polar-1-l,mace,-25115.248237326239,-922.968348995053,,23,0,3,cuda,1,0.17754979,0.17754979,0.17754979,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,polar-1-l,mace,-25114.950269061319,-922.957398863287,,23,0,3,cuda,1,0.17509749,0.17509749,0.17509749,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,polar-1-l,mace,-22386.921505096409,-822.704190911887,,21,0,2,cuda,1,0.17196713,0.17196713,0.17196713,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,polar-1-l,mace,-34908.324203866716,-1282.857252780113,,22,0,3,cuda,1,0.17449117,0.17449117,0.17449117,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,polar-1-l,mace,-34908.156577980881,-1282.851092642429,,22,0,3,cuda,1,0.17445514,0.17445514,0.17445514,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,polar-1-l,mace,-13861.001141510023,-509.382396626473,,17,0,3,cuda,1,0.15738878,0.15738878,0.15738878,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,polar-1-l,mace,-11722.242726656143,-430.784474583115,,11,0,3,cuda,1,0.13398773,0.13398773,0.13398773,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,polar-1-l,mace,-13859.571659930763,-509.329864147373,,17,0,3,cuda,1,0.15856201,0.15856201,0.15856201,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,polar-1-l,mace,-8291.726645297475,-304.715333880500,,15,0,3,cuda,1,0.14332122,0.14332122,0.14332122,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,polar-1-l,mace,-8290.904071642228,-304.685104856230,,15,0,3,cuda,1,0.13906662,0.13906662,0.13906662,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,polar-1-l,mace,-8290.393163576493,-304.666329331120,,15,0,3,cuda,1,0.14025628,0.14025628,0.14025628,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,polar-1-l,mace,-2981.082628052182,-109.552765930538,,2,0,1,cuda,1,0.11234069,0.11234069,0.11234069,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,polar-1-l,mace,-5311.347902808396,-195.188435267295,,13,0,3,cuda,1,0.13529795,0.13529795,0.13529795,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,polar-1-l,mace,-8291.543525695752,-304.708604359259,,15,0,3,cuda,1,0.13917216,0.13917216,0.13917216,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,polar-1-l,mace,-11500.152874925123,-422.622823069908,,24,0,3,cuda,1,0.18014630,0.18014630,0.18014630,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,polar-1-l,mace,-11499.676992781140,-422.605334723681,,24,0,3,cuda,1,0.18026041,0.18026041,0.18026041,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,polar-1-l,mace,-11499.101812258024,-422.584197229328,,24,0,3,cuda,1,0.17997694,0.17997694,0.17997694,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,polar-1-l,mace,-8520.374621069772,-313.117992006967,,22,0,3,cuda,1,0.17300525,0.17300525,0.17300525,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,polar-1-l,mace,-11500.070801742568,-422.619806936081,,24,0,3,cuda,1,0.17953396,0.17953396,0.17953396,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,polar-1-l,mace,-8422.431209169530,-309.518638008063,,16,0,3,cuda,1,0.14679265,0.14679265,0.14679265,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,polar-1-l,mace,-11403.413589144118,-419.067719889699,,18,0,3,cuda,1,0.15813130,0.15813130,0.15813130,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,polar-1-l,mace,-11402.776744628854,-419.044316285432,,18,0,3,cuda,1,0.15802951,0.15802951,0.15802951,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,polar-1-l,mace,-25892.273066976097,-951.523484798339,,34,0,3,cuda,1,0.25721694,0.25721694,0.25721694,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,polar-1-l,mace,-28872.238779373925,-1061.035204835652,,36,0,3,cuda,1,0.26697093,0.26697093,0.26697093,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,polar-1-l,mace,-28872.136130290903,-1061.031432551429,,36,0,3,cuda,1,0.26715058,0.26715058,0.26715058,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,polar-1-l,mace,-12986.884020636509,-477.259184932237,,19,0,3,cuda,1,0.16029400,0.16029400,0.16029400,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,polar-1-l,mace,-15965.710387275905,-586.729034785204,,21,0,3,cuda,1,0.16743395,0.16743395,0.16743395,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,polar-1-l,mace,-15965.533715227913,-586.722542207193,,21,0,3,cuda,1,0.16628650,0.16628650,0.16628650,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,polar-1-l,mace,-11975.775179256016,-440.101620365692,,19,0,3,cuda,1,0.16282843,0.16282843,0.16282843,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,polar-1-l,mace,-4648.548084771025,-170.830991216274,,7,0,1,cuda,1,0.15382761,0.15382761,0.15382761,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,polar-1-l,mace,-7325.941816023061,-269.223396037134,,12,0,3,cuda,1,0.13231550,0.13231550,0.13231550,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,polar-1-l,mace,-11974.754763340168,-440.064120772447,,19,0,3,cuda,1,0.16279325,0.16279325,0.16279325,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,polar-1-l,mace,-17551.814518495179,-645.017286507518,,22,0,3,cuda,1,0.16903991,0.16903991,0.16903991,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,polar-1-l,mace,-11319.157901257153,-415.971380470410,,14,0,1,cuda,1,0.13924367,0.13924367,0.13924367,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,polar-1-l,mace,-28870.924514238308,-1060.986906482759,,36,0,3,cuda,1,0.26364013,0.26364013,0.26364013,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,polar-1-l,mace,-11976.530623337345,-440.129382423622,,19,0,3,cuda,1,0.16590279,0.16590279,0.16590279,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,polar-1-l,mace,-11974.671365741116,-440.061055967211,,19,0,3,cuda,1,0.16527643,0.16527643,0.16527643,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,polar-1-l,mace,-16762.663423033158,-616.016518655113,,28,0,3,cuda,1,0.20534525,0.20534525,0.20534525,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,polar-1-l,mace,-16762.317682632794,-616.003812929751,,28,0,3,cuda,1,0.20115949,0.20115949,0.20115949,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,polar-1-l,mace,-16761.715702717418,-615.981690575898,,28,0,3,cuda,1,0.20460572,0.20460572,0.20460572,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,polar-1-l,mace,-30356.727151195289,-1115.589146277729,,15,0,3,cuda,1,0.14274646,0.14274646,0.14274646,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,polar-1-l,mace,-4277.131813912735,-157.181695017223,,12,0,1,cuda,1,0.13552935,0.13552935,0.13552935,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,polar-1-l,mace,-26078.034847503328,-958.350104318858,,3,0,3,cuda,1,0.12736823,0.12736823,0.12736823,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,polar-1-l,mace,-30355.217392244398,-1115.533663659635,,15,0,3,cuda,1,0.14213600,0.14213600,0.14213600,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,polar-1-l,mace,-16730.796358751508,-614.845425643035,,26,0,3,cuda,1,0.20134290,0.20134290,0.20134290,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,polar-1-l,mace,-16730.400257960213,-614.830869207441,,26,0,3,cuda,1,0.19844608,0.19844608,0.19844608,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,polar-1-l,mace,-16729.850694705550,-614.810673130340,,26,0,3,cuda,1,0.19910783,0.19910783,0.19910783,0.00000000,completed,structures/reference/9-TS.xyz,
