species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
25-R2,uma-s-1p2,fairchem,-1101.818579611700,-40.491085961273,,5,0,1,cuda,1,0.04346658,0.04346658,0.04346658,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,uma-s-1p2,fairchem,-11571.331829760251,-425.238601413271,,22,0,3,cuda,1,0.04489183,0.04489183,0.04489183,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,uma-s-1p2,fairchem,-3130.605044776637,-115.047613395227,,5,0,2,cuda,1,0.04759281,0.04759281,0.04759281,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,uma-s-1p2,fairchem,-3148.819968914405,-115.716999510771,,6,0,1,cuda,1,0.04657567,0.04657567,0.04657567,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,uma-s-1p2,fairchem,-13618.463017282173,-500.469284959345,,23,0,3,cuda,1,0.04660129,0.04660129,0.04660129,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,uma-s-1p2,fairchem,-2061.057881991199,-75.742480127968,,2,0,2,cuda,1,0.04462348,0.04462348,0.04462348,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,uma-s-1p2,fairchem,-14945.234745936370,-549.227246669209,,4,0,2,cuda,1,0.04382985,0.04382985,0.04382985,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,uma-s-1p2,fairchem,-14926.542566226990,-548.540321734904,,3,0,3,cuda,1,0.04309627,0.04309627,0.04309627,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,uma-s-1p2,fairchem,-2079.863518838385,-76.433574535183,,3,0,1,cuda,1,0.04308635,0.04308635,0.04308635,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,uma-s-1p2,fairchem,-17006.184579210334,-624.965756080056,,6,0,3,cuda,1,0.04365055,0.04365055,0.04365055,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,uma-s-1p2,fairchem,-16028.217086753270,-589.026113622434,,8,0,3,cuda,1,0.04300957,0.04300957,0.04300957,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,uma-s-1p2,fairchem,-4292.459201129209,-157.744966108152,,13,0,2,cuda,1,0.04422644,0.04422644,0.04422644,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,uma-s-1p2,fairchem,-4310.368324506928,-158.403114253043,,14,0,1,cuda,1,0.04512698,0.04512698,0.04512698,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,uma-s-1p2,fairchem,-19236.940926401319,-706.944539778365,,17,0,3,cuda,1,0.04952756,0.04952756,0.04952756,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,uma-s-1p2,fairchem,-22701.126534640884,-834.251012771828,,21,0,3,cuda,1,0.04373757,0.04373757,0.04373757,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,uma-s-1p2,fairchem,-22700.592147701074,-834.231374414011,,21,0,3,cuda,1,0.04337072,0.04337072,0.04337072,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,uma-s-1p2,fairchem,-22699.971600077723,-834.208569709475,,21,0,3,cuda,1,0.04462373,0.04462373,0.04462373,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,uma-s-1p2,fairchem,-3190.032582051879,-117.231535108661,,8,0,2,cuda,1,0.04279129,0.04279129,0.04279129,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,uma-s-1p2,fairchem,-3207.554132911244,-117.875440226209,,9,0,1,cuda,1,0.04333739,0.04333739,0.04333739,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,uma-s-1p2,fairchem,-18134.068617800149,-666.414729990972,,12,0,3,cuda,1,0.04412146,0.04412146,0.04412146,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,uma-s-1p2,fairchem,-20521.167543381038,-754.138997472304,,26,0,3,cuda,1,0.04410230,0.04410230,0.04410230,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,uma-s-1p2,fairchem,-20520.560296280742,-754.116681552975,,26,0,3,cuda,1,0.04780713,0.04780713,0.04780713,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,uma-s-1p2,fairchem,-20520.263935076269,-754.105790479592,,26,0,3,cuda,1,0.04393504,0.04393504,0.04393504,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,uma-s-1p2,fairchem,-15303.109051568897,-562.378884825288,,19,0,3,cuda,1,0.04248622,0.04248622,0.04248622,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,uma-s-1p2,fairchem,-15302.670395183502,-562.362764500456,,19,0,3,cuda,1,0.04156963,0.04156963,0.04156963,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,uma-s-1p2,fairchem,-15302.359399324705,-562.351335613446,,19,0,3,cuda,1,0.04147166,0.04147166,0.04147166,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,uma-s-1p2,fairchem,-18478.438215978229,-679.070079301919,,26,0,3,cuda,1,0.04687974,0.04687974,0.04687974,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,uma-s-1p2,fairchem,-18478.093561663067,-679.057413489452,,26,0,3,cuda,1,0.04632337,0.04632337,0.04632337,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,uma-s-1p2,fairchem,-18477.722959870454,-679.043794124777,,26,0,3,cuda,1,0.04675981,0.04675981,0.04675981,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,uma-s-1p2,fairchem,-31018.108660501701,-1139.894468444251,,28,0,3,cuda,1,0.04642657,0.04642657,0.04642657,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,uma-s-1p2,fairchem,-31017.729243308564,-1139.880525119582,,28,0,3,cuda,1,0.04636538,0.04636538,0.04636538,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,uma-s-1p2,fairchem,-31017.391479163238,-1139.868112516186,,28,0,3,cuda,1,0.04337547,0.04337547,0.04337547,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,uma-s-1p2,fairchem,-88538.138628349654,-3253.716581286026,,28,0,3,cuda,1,0.04178562,0.04178562,0.04178562,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,uma-s-1p2,fairchem,-88537.745345995529,-3253.702128426088,,28,0,3,cuda,1,0.04209634,0.04209634,0.04209634,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,uma-s-1p2,fairchem,-88537.375402948397,-3253.688533269862,,28,0,3,cuda,1,0.04163397,0.04163397,0.04163397,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,uma-s-1p2,fairchem,-29249.729797196342,-1074.907743868024,,23,0,3,cuda,1,0.04154294,0.04154294,0.04154294,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,uma-s-1p2,fairchem,-29248.751808299425,-1074.871803438967,,23,0,3,cuda,1,0.04166695,0.04166695,0.04166695,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,uma-s-1p2,fairchem,-29248.787935462184,-1074.873131087711,,23,0,3,cuda,1,0.04154345,0.04154345,0.04154345,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,uma-s-1p2,fairchem,-20461.364653178291,-751.941281793208,,23,0,3,cuda,1,0.04115464,0.04115464,0.04115464,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,uma-s-1p2,fairchem,-20460.280128564282,-751.901426248761,,23,0,3,cuda,1,0.04243849,0.04243849,0.04243849,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,uma-s-1p2,fairchem,-20460.434606303446,-751.907103200966,,23,0,3,cuda,1,0.04353879,0.04353879,0.04353879,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,uma-s-1p2,fairchem,-9477.514438372695,-348.292231520180,,18,0,2,cuda,1,0.04469260,0.04469260,0.04469260,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,uma-s-1p2,fairchem,-12520.671203065616,-460.126179896904,,1,0,2,cuda,1,0.04011753,0.04011753,0.04011753,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,uma-s-1p2,fairchem,-21998.714406463234,-808.437843173340,,19,0,3,cuda,1,0.04200455,0.04200455,0.04200455,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,uma-s-1p2,fairchem,-21998.372689772525,-808.425285316581,,19,0,3,cuda,1,0.04181982,0.04181982,0.04181982,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,uma-s-1p2,fairchem,-70041.250955509458,-2573.968496949920,,1,0,2,cuda,1,0.04064897,0.04064897,0.04064897,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,uma-s-1p2,fairchem,-79518.795208723735,-2922.261824145319,,19,0,3,cuda,1,0.04541938,0.04541938,0.04541938,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,uma-s-1p2,fairchem,-79518.700386124387,-2922.258339479066,,19,0,3,cuda,1,0.04599433,0.04599433,0.04599433,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,uma-s-1p2,fairchem,-22701.310301753547,-834.257766088657,,21,0,3,cuda,1,0.04642095,0.04642095,0.04642095,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,uma-s-1p2,fairchem,-22699.833840740132,-834.203507147195,,21,0,3,cuda,1,0.04725697,0.04725697,0.04725697,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,uma-s-1p2,fairchem,-12593.924784099798,-462.818199346850,,22,0,2,cuda,1,0.04581798,0.04581798,0.04581798,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,uma-s-1p2,fairchem,-25115.269684972842,-922.969137181528,,23,0,3,cuda,1,0.04273088,0.04273088,0.04273088,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,uma-s-1p2,fairchem,-25114.945528544999,-922.957224652526,,23,0,3,cuda,1,0.04191073,0.04191073,0.04191073,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,uma-s-1p2,fairchem,-22386.989985746197,-822.706707529349,,21,0,2,cuda,1,0.04174791,0.04174791,0.04174791,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,uma-s-1p2,fairchem,-34908.319608799917,-1282.857083914523,,22,0,3,cuda,1,0.04171213,0.04171213,0.04171213,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,uma-s-1p2,fairchem,-34908.087833063990,-1282.848566313331,,22,0,3,cuda,1,0.04144921,0.04144921,0.04144921,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,uma-s-1p2,fairchem,-13861.054193884560,-509.384346265277,,17,0,3,cuda,1,0.04167942,0.04167942,0.04167942,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,uma-s-1p2,fairchem,-11722.225605495956,-430.783845392083,,11,0,3,cuda,1,0.04095733,0.04095733,0.04095733,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,uma-s-1p2,fairchem,-13859.614769241301,-509.331448385315,,17,0,3,cuda,1,0.04106788,0.04106788,0.04106788,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,uma-s-1p2,fairchem,-8291.757619646578,-304.716472166834,,15,0,3,cuda,1,0.04323912,0.04323912,0.04323912,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,uma-s-1p2,fairchem,-8290.889682714778,-304.684576072899,,15,0,3,cuda,1,0.04108398,0.04108398,0.04108398,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,uma-s-1p2,fairchem,-8290.477192405455,-304.669417333628,,15,0,3,cuda,1,0.04125626,0.04125626,0.04125626,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,uma-s-1p2,fairchem,-2981.077544530005,-109.552579114544,,2,0,1,cuda,1,0.04000899,0.04000899,0.04000899,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,uma-s-1p2,fairchem,-5311.360344308469,-195.188892483990,,13,0,3,cuda,1,0.04184264,0.04184264,0.04184264,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,uma-s-1p2,fairchem,-8291.645563553702,-304.712354181375,,15,0,3,cuda,1,0.04525699,0.04525699,0.04525699,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,uma-s-1p2,fairchem,-11500.219622944587,-422.625276014380,,24,0,3,cuda,1,0.04408865,0.04408865,0.04408865,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,uma-s-1p2,fairchem,-11499.716232480281,-422.606776756027,,24,0,3,cuda,1,0.04292938,0.04292938,0.04292938,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,uma-s-1p2,fairchem,-11499.176042717001,-422.586925148380,,24,0,3,cuda,1,0.04209618,0.04209618,0.04209618,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,uma-s-1p2,fairchem,-8520.345223076902,-313.116911650656,,22,0,3,cuda,1,0.04175463,0.04175463,0.04175463,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,uma-s-1p2,fairchem,-11500.174908861123,-422.623632802121,,24,0,3,cuda,1,0.04224999,0.04224999,0.04224999,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,uma-s-1p2,fairchem,-8422.455575778358,-309.519533464421,,16,0,3,cuda,1,0.04628657,0.04628657,0.04628657,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,uma-s-1p2,fairchem,-11403.481866456274,-419.070229034641,,18,0,3,cuda,1,0.04546737,0.04546737,0.04546737,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,uma-s-1p2,fairchem,-11402.850488913504,-419.047026337907,,18,0,3,cuda,1,0.04598562,0.04598562,0.04598562,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,uma-s-1p2,fairchem,-25892.389016865371,-951.527745878176,,34,0,3,cuda,1,0.04685722,0.04685722,0.04685722,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,uma-s-1p2,fairchem,-28872.309644254103,-1061.037809071965,,36,0,3,cuda,1,0.04697360,0.04697360,0.04697360,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,uma-s-1p2,fairchem,-28872.157140574174,-1061.032204665098,,36,0,3,cuda,1,0.04715576,0.04715576,0.04715576,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,uma-s-1p2,fairchem,-12986.973071261333,-477.262457482338,,19,0,3,cuda,1,0.04651242,0.04651242,0.04651242,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,uma-s-1p2,fairchem,-15965.816410377667,-586.732931062328,,21,0,3,cuda,1,0.04639889,0.04639889,0.04639889,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,uma-s-1p2,fairchem,-15965.542943606439,-586.722881343848,,21,0,3,cuda,1,0.04875504,0.04875504,0.04875504,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,uma-s-1p2,fairchem,-11975.782810984834,-440.101900826553,,19,0,3,cuda,1,0.05232634,0.05232634,0.05232634,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,uma-s-1p2,fairchem,-4648.544973942367,-170.830876895430,,7,0,1,cuda,1,0.05111840,0.05111840,0.05111840,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,uma-s-1p2,fairchem,-7326.049004122134,-269.227335127121,,12,0,3,cuda,1,0.04558523,0.04558523,0.04558523,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,uma-s-1p2,fairchem,-11974.790826316701,-440.065446062390,,19,0,3,cuda,1,0.04919109,0.04919109,0.04919109,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,uma-s-1p2,fairchem,-17551.834484891693,-645.018020259056,,22,0,3,cuda,1,0.04548266,0.04548266,0.04548266,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,uma-s-1p2,fairchem,-11319.171654609734,-415.971885896795,,14,0,1,cuda,1,0.04546754,0.04546754,0.04546754,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,uma-s-1p2,fairchem,-28870.937740706617,-1060.987392546504,,36,0,3,cuda,1,0.05205730,0.05205730,0.05205730,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,uma-s-1p2,fairchem,-11976.557074280518,-440.130354477855,,19,0,3,cuda,1,0.04419221,0.04419221,0.04419221,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,uma-s-1p2,fairchem,-11974.682868522457,-440.061478686628,,19,0,3,cuda,1,0.04644479,0.04644479,0.04644479,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,uma-s-1p2,fairchem,-16762.698345846911,-616.017802044847,,28,0,3,cuda,1,0.04362446,0.04362446,0.04362446,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,uma-s-1p2,fairchem,-16762.077933405701,-615.995002308163,,28,0,3,cuda,1,0.04243557,0.04243557,0.04243557,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,uma-s-1p2,fairchem,-16761.680446601982,-615.980394937553,,28,0,3,cuda,1,0.04307877,0.04307877,0.04307877,0.00000000,completed,structures/reference/7-TS.xyz,
