species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
12-R1,allscaip-md-direct-all-omol,fairchem,-17588.010041042708,-646.347447426933,,12,0,3,cuda,1,0.01948744,0.01948744,0.01948744,0.00000000,completed,structures/reference/12-R1.xyz,
12-R2,allscaip-md-direct-all-omol,fairchem,-4277.230476868237,-157.185320813961,,12,0,1,cuda,1,0.01911676,0.01911676,0.01911676,0.00000000,completed,structures/reference/12-R2.xyz,
12-TS,allscaip-md-direct-all-omol,fairchem,-21865.313129838934,-803.535436680030,,24,0,3,cuda,1,0.01853333,0.01853333,0.01853333,0.00000000,completed,structures/reference/12-TS.xyz,
13-P1,allscaip-md-direct-all-omol,fairchem,-12412.161754336250,-456.138531206446,,18,0,3,cuda,1,0.01915819,0.01915819,0.01915819,0.00000000,completed,structures/reference/13-P1.xyz,
13-R2,allscaip-md-direct-all-omol,fairchem,-7158.970789927273,-263.087324005141,,8,0,1,cuda,1,0.02371504,0.02371504,0.02371504,0.00000000,completed,structures/reference/13-R2.xyz,
13-TS,allscaip-md-direct-all-omol,fairchem,-12410.762844767463,-456.087122228008,,18,0,3,cuda,1,0.01911238,0.01911238,0.01911238,0.00000000,completed,structures/reference/13-TS.xyz,
14-P1,allscaip-md-direct-all-omol,fairchem,-10567.205077732367,-388.337623897804,,23,0,3,cuda,1,0.01937455,0.01937455,0.01937455,0.00000000,completed,structures/reference/14-P1.xyz,
14-R1,allscaip-md-direct-all-omol,fairchem,-5252.023256965735,-193.008294744267,,10,0,3,cuda,1,0.02006636,0.02006636,0.02006636,0.00000000,completed,structures/reference/14-R1.xyz,
14-R2,allscaip-md-direct-all-omol,fairchem,-5313.133582459383,-195.254057784092,,13,0,1,cuda,1,0.01994134,0.01994134,0.01994134,0.00000000,completed,structures/reference/14-R2.xyz,
14-TS,allscaip-md-direct-all-omol,fairchem,-10565.764390314383,-388.284679611726,,23,0,3,cuda,1,0.01941004,0.01941004,0.01941004,0.00000000,completed,structures/reference/14-TS.xyz,
15-P1,allscaip-md-direct-all-omol,fairchem,-10475.895009356649,-384.982040777184,,18,0,3,cuda,1,0.02054467,0.02054467,0.02054467,0.00000000,completed,structures/reference/15-P1.xyz,
15-R1,allscaip-md-direct-all-omol,fairchem,-8337.345498752460,-306.391795823401,,12,0,3,cuda,1,0.02027455,0.02027455,0.02027455,0.00000000,completed,structures/reference/15-R1.xyz,
15-R2,allscaip-md-direct-all-omol,fairchem,-2137.905020749611,-78.566560388478,,6,0,1,cuda,1,0.02045495,0.02045495,0.02045495,0.00000000,completed,structures/reference/15-R2.xyz,
15-TS,allscaip-md-direct-all-omol,fairchem,-10474.436674433859,-384.928447957266,,18,0,3,cuda,1,0.02052643,0.02052643,0.02052643,0.00000000,completed,structures/reference/15-TS.xyz,
16-P1,allscaip-md-direct-all-omol,fairchem,-12522.976821856802,-460.210909824676,,19,0,3,cuda,1,0.01992523,0.01992523,0.01992523,0.00000000,completed,structures/reference/16-P1.xyz,
16-R1,allscaip-md-direct-all-omol,fairchem,-10384.642537187596,-381.628574278118,,13,0,3,cuda,1,0.01897826,0.01897826,0.01897826,0.00000000,completed,structures/reference/16-R1.xyz,
16-TS,allscaip-md-direct-all-omol,fairchem,-12521.775394397086,-460.166758179888,,19,0,3,cuda,1,0.02056758,0.02056758,0.02056758,0.00000000,completed,structures/reference/16-TS.xyz,
17-P1,allscaip-md-direct-all-omol,fairchem,-17623.475825330897,-647.650790959952,,20,0,3,cuda,1,0.02171637,0.02171637,0.02171637,0.00000000,completed,structures/reference/17-P1.xyz,
17-R2,allscaip-md-direct-all-omol,fairchem,-9285.199027845681,-341.224770539379,,8,0,1,cuda,1,0.01867907,0.01867907,0.01867907,0.00000000,completed,structures/reference/17-R2.xyz,
17-TS,allscaip-md-direct-all-omol,fairchem,-17622.268872282191,-647.606436253515,,20,0,3,cuda,1,0.01894813,0.01894813,0.01894813,0.00000000,completed,structures/reference/17-TS.xyz,
18-P1,allscaip-md-direct-all-omol,fairchem,-15110.153470433917,-555.287898008567,,13,0,3,cuda,1,0.01893777,0.01893777,0.01893777,0.00000000,completed,structures/reference/18-P1.xyz,
18-R1,allscaip-md-direct-all-omol,fairchem,-10832.622070312500,-398.091518469025,,1,0,3,cuda,1,0.00090105,0.00090105,0.00090105,0.00000000,completed,structures/reference/18-R1.xyz,
18-TS,allscaip-md-direct-all-omol,fairchem,-15109.732945002284,-555.272443983997,,13,0,3,cuda,1,0.01884732,0.01884732,0.01884732,0.00000000,completed,structures/reference/18-TS.xyz,
19-P1,allscaip-md-direct-all-omol,fairchem,-15076.718292095811,-554.059177867820,,11,0,3,cuda,1,0.01900468,0.01900468,0.01900468,0.00000000,completed,structures/reference/19-P1.xyz,
19-R2,allscaip-md-direct-all-omol,fairchem,-4243.965678884060,-155.962862035733,,10,0,1,cuda,1,0.01893438,0.01893438,0.01893438,0.00000000,completed,structures/reference/19-R2.xyz,
19-TS,allscaip-md-direct-all-omol,fairchem,-15076.478494980485,-554.050365486372,,11,0,3,cuda,1,0.01891639,0.01891639,0.01891639,0.00000000,completed,structures/reference/19-TS.xyz,
2-P1,allscaip-md-direct-all-omol,fairchem,-16784.169100942425,-616.806837741207,,28,0,3,cuda,1,0.02151907,0.02151907,0.02151907,0.00000000,completed,structures/reference/2-P1.xyz,
2-TS,allscaip-md-direct-all-omol,fairchem,-16783.472195567898,-616.781226941072,,28,0,3,cuda,1,0.01909354,0.01909354,0.01909354,0.00000000,completed,structures/reference/2-TS.xyz,
20-P1,allscaip-md-direct-all-omol,fairchem,-21231.702748732216,-780.250684650900,,14,0,2,cuda,1,0.01908662,0.01908662,0.01908662,0.00000000,completed,structures/reference/20-P1.xyz,
20-P2,allscaip-md-direct-all-omol,fairchem,-6300.576418690859,-231.541912702805,,11,0,2,cuda,1,0.01889196,0.01889196,0.01889196,0.00000000,completed,structures/reference/20-P2.xyz,
20-R1,allscaip-md-direct-all-omol,fairchem,-27532.365156898341,-1011.795757408635,,25,0,3,cuda,1,0.01916843,0.01916843,0.01916843,0.00000000,completed,structures/reference/20-R1.xyz,
20-TS,allscaip-md-direct-all-omol,fairchem,-27531.771220693430,-1011.773930655689,,25,0,3,cuda,1,0.01887759,0.01887759,0.01887759,0.00000000,completed,structures/reference/20-TS.xyz,
21-P1,allscaip-md-direct-all-omol,fairchem,-24887.012739363327,-914.580849148493,,22,0,3,cuda,1,0.01899880,0.01899880,0.01899880,0.00000000,completed,structures/reference/21-P1.xyz,
21-R1,allscaip-md-direct-all-omol,fairchem,-24886.588212910308,-914.565248089099,,22,0,3,cuda,1,0.01891209,0.01891209,0.01891209,0.00000000,completed,structures/reference/21-R1.xyz,
21-TS,allscaip-md-direct-all-omol,fairchem,-24886.309411826744,-914.555002338256,,22,0,3,cuda,1,0.01877798,0.01877798,0.01877798,0.00000000,completed,structures/reference/21-TS.xyz,
22-P1,allscaip-md-direct-all-omol,fairchem,-16196.615078005167,-595.214625656683,,28,0,3,cuda,1,0.01885491,0.01885491,0.01885491,0.00000000,completed,structures/reference/22-P1.xyz,
22-R1,allscaip-md-direct-all-omol,fairchem,-16196.004410061212,-595.192184023669,,28,0,3,cuda,1,0.01886400,0.01886400,0.01886400,0.00000000,completed,structures/reference/22-R1.xyz,
22-TS,allscaip-md-direct-all-omol,fairchem,-16195.584476324882,-595.176751743500,,28,0,3,cuda,1,0.02256571,0.02256571,0.02256571,0.00000000,completed,structures/reference/22-TS.xyz,
23-P1,allscaip-md-direct-all-omol,fairchem,-8460.940138595633,-310.933815062182,,19,0,3,cuda,1,0.01940277,0.01940277,0.01940277,0.00000000,completed,structures/reference/23-P1.xyz,
23-R1,allscaip-md-direct-all-omol,fairchem,-8460.775466340117,-310.927763468411,,19,0,3,cuda,1,0.01897616,0.01897616,0.01897616,0.00000000,completed,structures/reference/23-R1.xyz,
23-TS,allscaip-md-direct-all-omol,fairchem,-8460.331653731399,-310.911453655867,,19,0,3,cuda,1,0.01891174,0.01891174,0.01891174,0.00000000,completed,structures/reference/23-TS.xyz,
24-P1,allscaip-md-direct-all-omol,fairchem,-12609.576048885745,-463.393372718925,,23,0,3,cuda,1,0.01892641,0.01892641,0.01892641,0.00000000,completed,structures/reference/24-P1.xyz,
24-R1,allscaip-md-direct-all-omol,fairchem,-12608.921011840266,-463.369300551504,,23,0,3,cuda,1,0.01896530,0.01896530,0.01896530,0.00000000,completed,structures/reference/24-R1.xyz,
24-TS,allscaip-md-direct-all-omol,fairchem,-12608.918775593196,-463.369218370940,,23,0,3,cuda,1,0.01894901,0.01894901,0.01894901,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,allscaip-md-direct-all-omol,fairchem,-10488.368873408162,-385.440446825988,,18,0,2,cuda,1,0.01898621,0.01898621,0.01898621,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,allscaip-md-direct-all-omol,fairchem,-10469.262957482453,-384.738317366173,,17,0,3,cuda,1,0.01913423,0.01913423,0.01913423,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,allscaip-md-direct-all-omol,fairchem,-1101.817580045894,-40.491049227907,,5,0,1,cuda,1,0.01894097,0.01894097,0.01894097,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,allscaip-md-direct-all-omol,fairchem,-11571.295071036167,-425.237250555077,,22,0,3,cuda,1,0.01896209,0.01896209,0.01896209,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,allscaip-md-direct-all-omol,fairchem,-3130.607170076691,-115.047691498564,,5,0,2,cuda,1,0.01901134,0.01901134,0.01901134,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,allscaip-md-direct-all-omol,fairchem,-3148.819871029709,-115.716995913575,,6,0,1,cuda,1,0.01894863,0.01894863,0.01894863,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,allscaip-md-direct-all-omol,fairchem,-13618.467416792859,-500.469446638381,,23,0,3,cuda,1,0.01895442,0.01895442,0.01895442,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,allscaip-md-direct-all-omol,fairchem,-2061.056174306573,-75.742417371715,,2,0,2,cuda,1,0.01855926,0.01855926,0.01855926,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,allscaip-md-direct-all-omol,fairchem,-14945.226902000875,-549.226958409896,,4,0,2,cuda,1,0.01875744,0.01875744,0.01875744,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,allscaip-md-direct-all-omol,fairchem,-14926.738207959595,-548.547511435966,,3,0,3,cuda,1,0.01897253,0.01897253,0.01897253,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,allscaip-md-direct-all-omol,fairchem,-2079.863964272348,-76.433590904580,,3,0,1,cuda,1,0.01869895,0.01869895,0.01869895,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,allscaip-md-direct-all-omol,fairchem,-17006.208623013172,-624.966639673513,,6,0,3,cuda,1,0.01890539,0.01890539,0.01890539,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,allscaip-md-direct-all-omol,fairchem,-16028.208507681988,-589.025798347380,,8,0,3,cuda,1,0.01831422,0.01831422,0.01831422,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,allscaip-md-direct-all-omol,fairchem,-4292.454616837344,-157.744797638533,,13,0,2,cuda,1,0.01881310,0.01881310,0.01881310,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,allscaip-md-direct-all-omol,fairchem,-4310.369200419087,-158.403146442221,,14,0,1,cuda,1,0.01903480,0.01903480,0.01903480,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,allscaip-md-direct-all-omol,fairchem,-19236.984037731261,-706.946124090519,,17,0,3,cuda,1,0.01894632,0.01894632,0.01894632,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,allscaip-md-direct-all-omol,fairchem,-22701.136991230022,-834.251397044391,,21,0,3,cuda,1,0.02131640,0.02131640,0.02131640,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,allscaip-md-direct-all-omol,fairchem,-22700.582828250892,-834.231031930533,,21,0,3,cuda,1,0.01900723,0.01900723,0.01900723,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,allscaip-md-direct-all-omol,fairchem,-22700.046357360850,-834.211316988957,,21,0,3,cuda,1,0.01887207,0.01887207,0.01887207,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,allscaip-md-direct-all-omol,fairchem,-3190.026409069455,-117.231308255741,,8,0,2,cuda,1,0.01836621,0.01836621,0.01836621,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,allscaip-md-direct-all-omol,fairchem,-3207.555367419187,-117.875485593539,,9,0,1,cuda,1,0.01903182,0.01903182,0.01903182,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,allscaip-md-direct-all-omol,fairchem,-18134.100860330000,-666.415914882090,,12,0,3,cuda,1,0.01901905,0.01901905,0.01901905,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,allscaip-md-direct-all-omol,fairchem,-20521.181956319866,-754.139527138037,,26,0,3,cuda,1,0.01892284,0.01892284,0.01892284,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,allscaip-md-direct-all-omol,fairchem,-20520.528103141842,-754.115498476942,,26,0,3,cuda,1,0.01878957,0.01878957,0.01878957,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,allscaip-md-direct-all-omol,fairchem,-20520.305675773678,-754.107324421929,,26,0,3,cuda,1,0.01889041,0.01889041,0.01889041,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,allscaip-md-direct-all-omol,fairchem,-15303.122268506095,-562.379370538771,,19,0,3,cuda,1,0.02098856,0.02098856,0.02098856,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,allscaip-md-direct-all-omol,fairchem,-15302.684839554831,-562.363295321312,,19,0,3,cuda,1,0.01932716,0.01932716,0.01932716,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,allscaip-md-direct-all-omol,fairchem,-15302.342862435386,-562.350727893973,,19,0,3,cuda,1,0.01895546,0.01895546,0.01895546,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,allscaip-md-direct-all-omol,fairchem,-18478.483014661724,-679.071725623172,,26,0,3,cuda,1,0.01891739,0.01891739,0.01891739,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,allscaip-md-direct-all-omol,fairchem,-18478.103176910336,-679.057766843272,,26,0,3,cuda,1,0.01891918,0.01891918,0.01891918,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,allscaip-md-direct-all-omol,fairchem,-18477.741218883450,-679.044465131128,,26,0,3,cuda,1,0.01881730,0.01881730,0.01881730,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,allscaip-md-direct-all-omol,fairchem,-31018.148616460927,-1139.895936798670,,28,0,3,cuda,1,0.01886473,0.01886473,0.01886473,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,allscaip-md-direct-all-omol,fairchem,-31017.763407734990,-1139.881780639095,,28,0,3,cuda,1,0.01874419,0.01874419,0.01874419,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,allscaip-md-direct-all-omol,fairchem,-31017.412125972867,-1139.868871272445,,28,0,3,cuda,1,0.01882524,0.01882524,0.01882524,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,allscaip-md-direct-all-omol,fairchem,-88538.185299027362,-3253.718296401797,,28,0,3,cuda,1,0.01883227,0.01883227,0.01883227,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,allscaip-md-direct-all-omol,fairchem,-88537.762529719257,-3253.702759916288,,28,0,3,cuda,1,0.01921677,0.01921677,0.01921677,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,allscaip-md-direct-all-omol,fairchem,-88537.398930895710,-3253.689397905978,,28,0,3,cuda,1,0.01880936,0.01880936,0.01880936,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,allscaip-md-direct-all-omol,fairchem,-29249.794551478328,-1074.910123543995,,23,0,3,cuda,1,0.01894687,0.01894687,0.01894687,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,allscaip-md-direct-all-omol,fairchem,-29249.063971625266,-1074.883275229600,,23,0,3,cuda,1,0.01894196,0.01894196,0.01894196,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,allscaip-md-direct-all-omol,fairchem,-29248.836660967765,-1074.874921717013,,23,0,3,cuda,1,0.01892072,0.01892072,0.01892072,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,allscaip-md-direct-all-omol,fairchem,-20461.381038030609,-751.941883925425,,23,0,3,cuda,1,0.01901023,0.01901023,0.01901023,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,allscaip-md-direct-all-omol,fairchem,-20460.278262695290,-751.901357679340,,23,0,3,cuda,1,0.01881064,0.01881064,0.01881064,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,allscaip-md-direct-all-omol,fairchem,-20460.497100910165,-751.909399835403,,23,0,3,cuda,1,0.01900508,0.01900508,0.01900508,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,allscaip-md-direct-all-omol,fairchem,-9477.509636792975,-348.292055065380,,18,0,2,cuda,1,0.01903500,0.01903500,0.01903500,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,allscaip-md-direct-all-omol,fairchem,-12520.669921875000,-460.126132814017,,1,0,2,cuda,1,0.00090791,0.00090791,0.00090791,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,allscaip-md-direct-all-omol,fairchem,-21998.731905682329,-808.438486257781,,19,0,3,cuda,1,0.02240620,0.02240620,0.02240620,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,allscaip-md-direct-all-omol,fairchem,-21998.376902086977,-808.425440116281,,19,0,3,cuda,1,0.01935713,0.01935713,0.01935713,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,allscaip-md-direct-all-omol,fairchem,-70041.250000000000,-2573.968461835595,,1,0,2,cuda,1,0.00075836,0.00075836,0.00075836,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,allscaip-md-direct-all-omol,fairchem,-79518.809864345982,-2922.262362729502,,19,0,3,cuda,1,0.01898702,0.01898702,0.01898702,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,allscaip-md-direct-all-omol,fairchem,-79518.709226552441,-2922.258664358805,,19,0,3,cuda,1,0.01889445,0.01889445,0.01889445,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,allscaip-md-direct-all-omol,fairchem,-22701.364105430614,-834.259743337319,,21,0,3,cuda,1,0.01890883,0.01890883,0.01890883,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,allscaip-md-direct-all-omol,fairchem,-22699.910682407390,-834.206331026381,,21,0,3,cuda,1,0.01889421,0.01889421,0.01889421,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,allscaip-md-direct-all-omol,fairchem,-12593.937727754965,-462.818675017404,,22,0,2,cuda,1,0.01893790,0.01893790,0.01893790,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,allscaip-md-direct-all-omol,fairchem,-25115.290954754415,-922.969918831584,,23,0,3,cuda,1,0.01887741,0.01887741,0.01887741,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,allscaip-md-direct-all-omol,fairchem,-25114.942898557249,-922.957128002259,,23,0,3,cuda,1,0.01892796,0.01892796,0.01892796,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,allscaip-md-direct-all-omol,fairchem,-22387.002024762161,-822.707149955025,,21,0,2,cuda,1,0.01886926,0.01886926,0.01886926,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,allscaip-md-direct-all-omol,fairchem,-34908.414934533161,-1282.860587070605,,22,0,3,cuda,1,0.01895905,0.01895905,0.01895905,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,allscaip-md-direct-all-omol,fairchem,-34908.096211808246,-1282.848874226503,,22,0,3,cuda,1,0.01894589,0.01894589,0.01894589,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,allscaip-md-direct-all-omol,fairchem,-13861.066854375857,-509.384811529751,,17,0,3,cuda,1,0.01908201,0.01908201,0.01908201,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,allscaip-md-direct-all-omol,fairchem,-11722.235933315966,-430.784224932468,,11,0,3,cuda,1,0.01888456,0.01888456,0.01888456,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,allscaip-md-direct-all-omol,fairchem,-13859.749030727406,-509.336382403923,,17,0,3,cuda,1,0.01895968,0.01895968,0.01895968,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,allscaip-md-direct-all-omol,fairchem,-8291.770595866723,-304.716949034129,,15,0,3,cuda,1,0.01904561,0.01904561,0.01904561,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,allscaip-md-direct-all-omol,fairchem,-8290.908630210442,-304.685272380522,,15,0,3,cuda,1,0.01890375,0.01890375,0.01890375,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,allscaip-md-direct-all-omol,fairchem,-8290.513647634072,-304.670757038569,,15,0,3,cuda,1,0.01880616,0.01880616,0.01880616,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,allscaip-md-direct-all-omol,fairchem,-2981.078723372802,-109.552622436217,,2,0,1,cuda,1,0.01847647,0.01847647,0.01847647,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,allscaip-md-direct-all-omol,fairchem,-5311.368406192951,-195.189188752780,,13,0,3,cuda,1,0.02084625,0.02084625,0.02084625,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,allscaip-md-direct-all-omol,fairchem,-8291.623520213647,-304.711544103570,,15,0,3,cuda,1,0.02131254,0.02131254,0.02131254,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,allscaip-md-direct-all-omol,fairchem,-11500.203246739859,-422.624674199957,,24,0,3,cuda,1,0.01824135,0.01824135,0.01824135,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,allscaip-md-direct-all-omol,fairchem,-11499.702613380903,-422.606276263357,,24,0,3,cuda,1,0.01825877,0.01825877,0.01825877,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,allscaip-md-direct-all-omol,fairchem,-11499.121625092977,-422.584925337583,,24,0,3,cuda,1,0.01829981,0.01829981,0.01829981,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,allscaip-md-direct-all-omol,fairchem,-8520.364946480164,-313.117636472357,,22,0,3,cuda,1,0.01886666,0.01886666,0.01886666,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,allscaip-md-direct-all-omol,fairchem,-11500.114510920996,-422.621413218761,,24,0,3,cuda,1,0.01825523,0.01825523,0.01825523,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,allscaip-md-direct-all-omol,fairchem,-8422.464576512295,-309.519864235292,,16,0,3,cuda,1,0.01845325,0.01845325,0.01845325,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,allscaip-md-direct-all-omol,fairchem,-11403.514203996961,-419.071417417342,,18,0,3,cuda,1,0.01891932,0.01891932,0.01891932,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,allscaip-md-direct-all-omol,fairchem,-11402.892568083113,-419.048572718868,,18,0,3,cuda,1,0.01897118,0.01897118,0.01897118,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,allscaip-md-direct-all-omol,fairchem,-25892.415228098587,-951.528709123230,,34,0,3,cuda,1,0.01911614,0.01911614,0.01911614,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,allscaip-md-direct-all-omol,fairchem,-28872.368920238558,-1061.039987424215,,36,0,3,cuda,1,0.01932474,0.01932474,0.01932474,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,allscaip-md-direct-all-omol,fairchem,-28872.191232832018,-1061.033457532465,,36,0,3,cuda,1,0.01884135,0.01884135,0.01884135,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,allscaip-md-direct-all-omol,fairchem,-12987.026183867358,-477.264409334609,,19,0,3,cuda,1,0.01899848,0.01899848,0.01899848,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,allscaip-md-direct-all-omol,fairchem,-15965.843491758593,-586.733926284721,,21,0,3,cuda,1,0.01882781,0.01882781,0.01882781,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,allscaip-md-direct-all-omol,fairchem,-15965.581009592303,-586.724280243027,,21,0,3,cuda,1,0.01878143,0.01878143,0.01878143,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,allscaip-md-direct-all-omol,fairchem,-11975.804593592004,-440.102701322602,,19,0,3,cuda,1,0.01889438,0.01889438,0.01889438,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,allscaip-md-direct-all-omol,fairchem,-4648.545524907147,-170.830897143012,,7,0,1,cuda,1,0.01891337,0.01891337,0.01891337,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,allscaip-md-direct-all-omol,fairchem,-7326.052653508457,-269.227469239594,,12,0,3,cuda,1,0.01890583,0.01890583,0.01890583,0.00000000,completed,structures/reference/5-R2.xyz,
