species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
14-R2,esen-md-direct-all-omol,fairchem,-5313.133881789230,-195.254068784261,,13,0,1,cuda,1,0.02563386,0.02563386,0.02563386,0.00000000,completed,structures/reference/14-R2.xyz,
14-TS,esen-md-direct-all-omol,fairchem,-10565.816547642626,-388.286596358186,,23,0,3,cuda,1,0.02565601,0.02565601,0.02565601,0.00000000,completed,structures/reference/14-TS.xyz,
15-P1,esen-md-direct-all-omol,fairchem,-10475.861102125120,-384.980794709408,,18,0,3,cuda,1,0.02564110,0.02564110,0.02564110,0.00000000,completed,structures/reference/15-P1.xyz,
15-R1,esen-md-direct-all-omol,fairchem,-8337.424136488577,-306.394685706901,,12,0,3,cuda,1,0.02546576,0.02546576,0.02546576,0.00000000,completed,structures/reference/15-R1.xyz,
15-R2,esen-md-direct-all-omol,fairchem,-2137.904273845395,-78.566532940254,,6,0,1,cuda,1,0.02519268,0.02519268,0.02519268,0.00000000,completed,structures/reference/15-R2.xyz,
15-TS,esen-md-direct-all-omol,fairchem,-10474.392476182200,-384.926823701476,,18,0,3,cuda,1,0.02589422,0.02589422,0.02589422,0.00000000,completed,structures/reference/15-TS.xyz,
16-P1,esen-md-direct-all-omol,fairchem,-12522.940595709058,-460.209578538301,,19,0,3,cuda,1,0.02878478,0.02878478,0.02878478,0.00000000,completed,structures/reference/16-P1.xyz,
16-R1,esen-md-direct-all-omol,fairchem,-10384.685135360223,-381.630139732088,,13,0,3,cuda,1,0.02582287,0.02582287,0.02582287,0.00000000,completed,structures/reference/16-R1.xyz,
16-TS,esen-md-direct-all-omol,fairchem,-12521.699578015854,-460.163971979268,,19,0,3,cuda,1,0.02552722,0.02552722,0.02552722,0.00000000,completed,structures/reference/16-TS.xyz,
17-P1,esen-md-direct-all-omol,fairchem,-17623.478185584456,-647.650877697671,,20,0,3,cuda,1,0.02577946,0.02577946,0.02577946,0.00000000,completed,structures/reference/17-P1.xyz,
17-R2,esen-md-direct-all-omol,fairchem,-9285.197745877995,-341.224723427936,,8,0,1,cuda,1,0.02546255,0.02546255,0.02546255,0.00000000,completed,structures/reference/17-R2.xyz,
17-TS,esen-md-direct-all-omol,fairchem,-17622.384993170843,-647.610703617463,,20,0,3,cuda,1,0.02581583,0.02581583,0.02581583,0.00000000,completed,structures/reference/17-TS.xyz,
18-P1,esen-md-direct-all-omol,fairchem,-15110.191337705402,-555.289289605127,,13,0,3,cuda,1,0.02536113,0.02536113,0.02536113,0.00000000,completed,structures/reference/18-P1.xyz,
18-R1,esen-md-direct-all-omol,fairchem,-10832.622070312500,-398.091518469025,,1,0,3,cuda,1,0.00122203,0.00122203,0.00122203,0.00000000,completed,structures/reference/18-R1.xyz,
18-TS,esen-md-direct-all-omol,fairchem,-15109.834074370712,-555.276160419739,,13,0,3,cuda,1,0.02585076,0.02585076,0.02585076,0.00000000,completed,structures/reference/18-TS.xyz,
19-P1,esen-md-direct-all-omol,fairchem,-15076.774790662754,-554.061254151859,,11,0,3,cuda,1,0.02562895,0.02562895,0.02562895,0.00000000,completed,structures/reference/19-P1.xyz,
19-R2,esen-md-direct-all-omol,fairchem,-4243.965425534598,-155.962852725312,,10,0,1,cuda,1,0.02546084,0.02546084,0.02546084,0.00000000,completed,structures/reference/19-R2.xyz,
19-TS,esen-md-direct-all-omol,fairchem,-15076.537326071122,-554.052527489076,,11,0,3,cuda,1,0.02563640,0.02563640,0.02563640,0.00000000,completed,structures/reference/19-TS.xyz,
2-P1,esen-md-direct-all-omol,fairchem,-16784.176934357860,-616.807125613914,,28,0,3,cuda,1,0.02589602,0.02589602,0.02589602,0.00000000,completed,structures/reference/2-P1.xyz,
2-TS,esen-md-direct-all-omol,fairchem,-16783.430688940454,-616.779701600648,,28,0,3,cuda,1,0.02590663,0.02590663,0.02590663,0.00000000,completed,structures/reference/2-TS.xyz,
20-P1,esen-md-direct-all-omol,fairchem,-21231.683715997242,-780.249985210790,,14,0,2,cuda,1,0.02582126,0.02582126,0.02582126,0.00000000,completed,structures/reference/20-P1.xyz,
20-P2,esen-md-direct-all-omol,fairchem,-6300.590563250793,-231.542432505795,,11,0,2,cuda,1,0.02563999,0.02563999,0.02563999,0.00000000,completed,structures/reference/20-P2.xyz,
20-R1,esen-md-direct-all-omol,fairchem,-27532.304868400559,-1011.793541847207,,25,0,3,cuda,1,0.02588120,0.02588120,0.02588120,0.00000000,completed,structures/reference/20-R1.xyz,
20-TS,esen-md-direct-all-omol,fairchem,-27531.833365304294,-1011.776214428015,,25,0,3,cuda,1,0.02593968,0.02593968,0.02593968,0.00000000,completed,structures/reference/20-TS.xyz,
21-P1,esen-md-direct-all-omol,fairchem,-24887.020805585107,-914.581145576676,,22,0,3,cuda,1,0.02596936,0.02596936,0.02596936,0.00000000,completed,structures/reference/21-P1.xyz,
21-R1,esen-md-direct-all-omol,fairchem,-24886.657136804610,-914.567780995496,,22,0,3,cuda,1,0.03026437,0.03026437,0.03026437,0.00000000,completed,structures/reference/21-R1.xyz,
21-TS,esen-md-direct-all-omol,fairchem,-24886.315542904445,-914.555227651206,,22,0,3,cuda,1,0.02629076,0.02629076,0.02629076,0.00000000,completed,structures/reference/21-TS.xyz,
22-P1,esen-md-direct-all-omol,fairchem,-16196.587217893861,-595.213601816477,,28,0,3,cuda,1,0.02584549,0.02584549,0.02584549,0.00000000,completed,structures/reference/22-P1.xyz,
22-R1,esen-md-direct-all-omol,fairchem,-16196.004150477234,-595.192174484133,,28,0,3,cuda,1,0.02586287,0.02586287,0.02586287,0.00000000,completed,structures/reference/22-R1.xyz,
22-TS,esen-md-direct-all-omol,fairchem,-16195.552875861160,-595.175590447878,,28,0,3,cuda,1,0.02562519,0.02562519,0.02562519,0.00000000,completed,structures/reference/22-TS.xyz,
23-P1,esen-md-direct-all-omol,fairchem,-8460.908697550571,-310.932659625087,,19,0,3,cuda,1,0.02584362,0.02584362,0.02584362,0.00000000,completed,structures/reference/23-P1.xyz,
23-R1,esen-md-direct-all-omol,fairchem,-8460.791452711861,-310.928350956736,,19,0,3,cuda,1,0.02596152,0.02596152,0.02596152,0.00000000,completed,structures/reference/23-R1.xyz,
23-TS,esen-md-direct-all-omol,fairchem,-8460.417926355800,-310.914624116336,,19,0,3,cuda,1,0.02582071,0.02582071,0.02582071,0.00000000,completed,structures/reference/23-TS.xyz,
24-P1,esen-md-direct-all-omol,fairchem,-12609.558139170545,-463.392714549031,,23,0,3,cuda,1,0.02609308,0.02609308,0.02609308,0.00000000,completed,structures/reference/24-P1.xyz,
24-R1,esen-md-direct-all-omol,fairchem,-12609.196671846699,-463.379430869891,,23,0,3,cuda,1,0.02580353,0.02580353,0.02580353,0.00000000,completed,structures/reference/24-R1.xyz,
24-TS,esen-md-direct-all-omol,fairchem,-12608.951988772202,-463.370438932755,,23,0,3,cuda,1,0.02625495,0.02625495,0.02625495,0.00000000,completed,structures/reference/24-TS.xyz,
25-P1,esen-md-direct-all-omol,fairchem,-10488.378951478668,-385.440817188248,,18,0,2,cuda,1,0.02562864,0.02562864,0.02562864,0.00000000,completed,structures/reference/25-P1.xyz,
25-R1,esen-md-direct-all-omol,fairchem,-10470.187031837040,-384.772276472344,,17,0,3,cuda,1,0.02588833,0.02588833,0.02588833,0.00000000,completed,structures/reference/25-R1.xyz,
25-R2,esen-md-direct-all-omol,fairchem,-1101.818987480351,-40.491100950169,,5,0,1,cuda,1,0.02570252,0.02570252,0.02570252,0.00000000,completed,structures/reference/25-R2.xyz,
25-TS,esen-md-direct-all-omol,fairchem,-11571.373236067813,-425.240123067008,,22,0,3,cuda,1,0.02605566,0.02605566,0.02605566,0.00000000,completed,structures/reference/25-TS.xyz,
26-P2,esen-md-direct-all-omol,fairchem,-3130.606539651902,-115.047668330880,,5,0,2,cuda,1,0.02534602,0.02534602,0.02534602,0.00000000,completed,structures/reference/26-P2.xyz,
26-R2,esen-md-direct-all-omol,fairchem,-3148.819760690935,-115.716991858700,,6,0,1,cuda,1,0.02555643,0.02555643,0.02555643,0.00000000,completed,structures/reference/26-R2.xyz,
26-TS,esen-md-direct-all-omol,fairchem,-13618.565872584213,-500.473064821977,,23,0,3,cuda,1,0.03183818,0.03183818,0.03183818,0.00000000,completed,structures/reference/26-TS.xyz,
27-P1,esen-md-direct-all-omol,fairchem,-2061.057083826394,-75.742450795952,,2,0,2,cuda,1,0.02730373,0.02730373,0.02730373,0.00000000,completed,structures/reference/27-P1.xyz,
27-P2,esen-md-direct-all-omol,fairchem,-14945.246325262637,-549.227672201601,,4,0,2,cuda,1,0.02618239,0.02618239,0.02618239,0.00000000,completed,structures/reference/27-P2.xyz,
27-R1,esen-md-direct-all-omol,fairchem,-14926.643124197069,-548.544017172143,,3,0,3,cuda,1,0.02581814,0.02581814,0.02581814,0.00000000,completed,structures/reference/27-R1.xyz,
27-R2,esen-md-direct-all-omol,fairchem,-2079.863904226940,-76.433588697951,,3,0,1,cuda,1,0.02514381,0.02514381,0.02514381,0.00000000,completed,structures/reference/27-R2.xyz,
27-TS,esen-md-direct-all-omol,fairchem,-17006.227001323332,-624.967315063954,,6,0,3,cuda,1,0.02555965,0.02555965,0.02555965,0.00000000,completed,structures/reference/27-TS.xyz,
28-TS,esen-md-direct-all-omol,fairchem,-16028.272477328966,-589.028149188546,,8,0,3,cuda,1,0.02533000,0.02533000,0.02533000,0.00000000,completed,structures/reference/28-TS.xyz,
29-P1,esen-md-direct-all-omol,fairchem,-4292.455062089293,-157.744814001241,,13,0,2,cuda,1,0.02556399,0.02556399,0.02556399,0.00000000,completed,structures/reference/29-P1.xyz,
29-R1,esen-md-direct-all-omol,fairchem,-4310.368225856107,-158.403110627692,,14,0,1,cuda,1,0.02579881,0.02579881,0.02579881,0.00000000,completed,structures/reference/29-R1.xyz,
29-TS,esen-md-direct-all-omol,fairchem,-19236.957685842877,-706.945155676482,,17,0,3,cuda,1,0.02597199,0.02597199,0.02597199,0.00000000,completed,structures/reference/29-TS.xyz,
3-P1,esen-md-direct-all-omol,fairchem,-22701.145587607356,-834.251712955431,,21,0,3,cuda,1,0.02600433,0.02600433,0.02600433,0.00000000,completed,structures/reference/3-P1.xyz,
3-R1,esen-md-direct-all-omol,fairchem,-22700.617959974650,-834.232322997568,,21,0,3,cuda,1,0.02601191,0.02601191,0.02601191,0.00000000,completed,structures/reference/3-R1.xyz,
3-TS,esen-md-direct-all-omol,fairchem,-22700.015891040624,-834.210197372340,,21,0,3,cuda,1,0.02623255,0.02623255,0.02623255,0.00000000,completed,structures/reference/3-TS.xyz,
30-P1,esen-md-direct-all-omol,fairchem,-3190.036369789974,-117.231674305469,,8,0,2,cuda,1,0.02555687,0.02555687,0.02555687,0.00000000,completed,structures/reference/30-P1.xyz,
30-R1,esen-md-direct-all-omol,fairchem,-3207.554573652289,-117.875456423144,,9,0,1,cuda,1,0.02587376,0.02587376,0.02587376,0.00000000,completed,structures/reference/30-R1.xyz,
30-TS,esen-md-direct-all-omol,fairchem,-18134.128441132529,-666.416928457887,,12,0,3,cuda,1,0.02575773,0.02575773,0.02575773,0.00000000,completed,structures/reference/30-TS.xyz,
31-P1,esen-md-direct-all-omol,fairchem,-20521.140466177505,-754.138002403428,,26,0,3,cuda,1,0.02609013,0.02609013,0.02609013,0.00000000,completed,structures/reference/31-P1.xyz,
31-R1,esen-md-direct-all-omol,fairchem,-20520.577108773145,-754.117299400675,,26,0,3,cuda,1,0.02618863,0.02618863,0.02618863,0.00000000,completed,structures/reference/31-R1.xyz,
31-TS,esen-md-direct-all-omol,fairchem,-20520.298584275115,-754.107063814163,,26,0,3,cuda,1,0.02852239,0.02852239,0.02852239,0.00000000,completed,structures/reference/31-TS.xyz,
32-P1,esen-md-direct-all-omol,fairchem,-15303.121335077663,-562.379336235909,,19,0,3,cuda,1,0.02650363,0.02650363,0.02650363,0.00000000,completed,structures/reference/32-P1.xyz,
32-R1,esen-md-direct-all-omol,fairchem,-15302.674742353876,-562.362924256021,,19,0,3,cuda,1,0.02564443,0.02564443,0.02564443,0.00000000,completed,structures/reference/32-R1.xyz,
32-TS,esen-md-direct-all-omol,fairchem,-15302.312313481449,-562.349605240622,,19,0,3,cuda,1,0.02579726,0.02579726,0.02579726,0.00000000,completed,structures/reference/32-TS.xyz,
33-P1,esen-md-direct-all-omol,fairchem,-18478.476144177086,-679.071473137519,,26,0,3,cuda,1,0.02579852,0.02579852,0.02579852,0.00000000,completed,structures/reference/33-P1.xyz,
33-R1,esen-md-direct-all-omol,fairchem,-18478.080381183481,-679.056929115762,,26,0,3,cuda,1,0.02600442,0.02600442,0.02600442,0.00000000,completed,structures/reference/33-R1.xyz,
33-TS,esen-md-direct-all-omol,fairchem,-18477.692600562863,-679.042678440801,,26,0,3,cuda,1,0.02600131,0.02600131,0.02600131,0.00000000,completed,structures/reference/33-TS.xyz,
34-P1,esen-md-direct-all-omol,fairchem,-31018.147887321222,-1139.895910003280,,28,0,3,cuda,1,0.02577177,0.02577177,0.02577177,0.00000000,completed,structures/reference/34-P1.xyz,
34-R1,esen-md-direct-all-omol,fairchem,-31017.766317439891,-1139.881887568778,,28,0,3,cuda,1,0.02615035,0.02615035,0.02615035,0.00000000,completed,structures/reference/34-R1.xyz,
34-TS,esen-md-direct-all-omol,fairchem,-31017.359906338374,-1139.866952236273,,28,0,3,cuda,1,0.02593502,0.02593502,0.02593502,0.00000000,completed,structures/reference/34-TS.xyz,
35-P1,esen-md-direct-all-omol,fairchem,-88538.173183826628,-3253.717851176382,,28,0,3,cuda,1,0.02574707,0.02574707,0.02574707,0.00000000,completed,structures/reference/35-P1.xyz,
35-R1,esen-md-direct-all-omol,fairchem,-88537.745270427578,-3253.702125649017,,28,0,3,cuda,1,0.02579124,0.02579124,0.02579124,0.00000000,completed,structures/reference/35-R1.xyz,
35-TS,esen-md-direct-all-omol,fairchem,-88537.383841846095,-3253.688843393632,,28,0,3,cuda,1,0.02619120,0.02619120,0.02619120,0.00000000,completed,structures/reference/35-TS.xyz,
36-P1,esen-md-direct-all-omol,fairchem,-29249.731741820422,-1074.907815331641,,23,0,3,cuda,1,0.02613830,0.02613830,0.02613830,0.00000000,completed,structures/reference/36-P1.xyz,
36-R1,esen-md-direct-all-omol,fairchem,-29249.100570495393,-1074.884620213269,,23,0,3,cuda,1,0.02614971,0.02614971,0.02614971,0.00000000,completed,structures/reference/36-R1.xyz,
36-TS,esen-md-direct-all-omol,fairchem,-29248.818048919009,-1074.874237736837,,23,0,3,cuda,1,0.02647445,0.02647445,0.02647445,0.00000000,completed,structures/reference/36-TS.xyz,
37-P1,esen-md-direct-all-omol,fairchem,-20461.367814076340,-751.941397954069,,23,0,3,cuda,1,0.02604057,0.02604057,0.02604057,0.00000000,completed,structures/reference/37-P1.xyz,
37-R1,esen-md-direct-all-omol,fairchem,-20460.844246761051,-751.922157210119,,23,0,3,cuda,1,0.02813704,0.02813704,0.02813704,0.00000000,completed,structures/reference/37-R1.xyz,
37-TS,esen-md-direct-all-omol,fairchem,-20460.486679239071,-751.909016846054,,23,0,3,cuda,1,0.02629177,0.02629177,0.02629177,0.00000000,completed,structures/reference/37-TS.xyz,
38-P1,esen-md-direct-all-omol,fairchem,-9477.512329812156,-348.292154032009,,18,0,2,cuda,1,0.02640937,0.02640937,0.02640937,0.00000000,completed,structures/reference/38-P1.xyz,
38-P2,esen-md-direct-all-omol,fairchem,-12520.669921875000,-460.126132814017,,1,0,2,cuda,1,0.00110629,0.00110629,0.00110629,0.00000000,completed,structures/reference/38-P2.xyz,
38-R1,esen-md-direct-all-omol,fairchem,-21998.730037910289,-808.438417618424,,19,0,3,cuda,1,0.02599192,0.02599192,0.02599192,0.00000000,completed,structures/reference/38-R1.xyz,
38-TS,esen-md-direct-all-omol,fairchem,-21998.368024453590,-808.425113869272,,19,0,3,cuda,1,0.02612796,0.02612796,0.02612796,0.00000000,completed,structures/reference/38-TS.xyz,
39-P2,esen-md-direct-all-omol,fairchem,-70041.250000000000,-2573.968461835595,,1,0,2,cuda,1,0.00092496,0.00092496,0.00092496,0.00000000,completed,structures/reference/39-P2.xyz,
39-R1,esen-md-direct-all-omol,fairchem,-79518.810663188720,-2922.262392086432,,19,0,3,cuda,1,0.02601854,0.02601854,0.02601854,0.00000000,completed,structures/reference/39-R1.xyz,
39-TS,esen-md-direct-all-omol,fairchem,-79518.684064900575,-2922.257739685154,,19,0,3,cuda,1,0.02599312,0.02599312,0.02599312,0.00000000,completed,structures/reference/39-TS.xyz,
4-P1,esen-md-direct-all-omol,fairchem,-22701.326330659143,-834.258355140073,,21,0,3,cuda,1,0.02630766,0.02630766,0.02630766,0.00000000,completed,structures/reference/4-P1.xyz,
4-TS,esen-md-direct-all-omol,fairchem,-22699.936192501842,-834.207268505061,,21,0,3,cuda,1,0.02600282,0.02600282,0.02600282,0.00000000,completed,structures/reference/4-TS.xyz,
40-P1,esen-md-direct-all-omol,fairchem,-12593.936784856176,-462.818640366512,,22,0,2,cuda,1,0.02652434,0.02652434,0.02652434,0.00000000,completed,structures/reference/40-P1.xyz,
40-R1,esen-md-direct-all-omol,fairchem,-25115.307418760876,-922.970523872661,,23,0,3,cuda,1,0.02597679,0.02597679,0.02597679,0.00000000,completed,structures/reference/40-R1.xyz,
40-TS,esen-md-direct-all-omol,fairchem,-25114.952525693461,-922.957481792989,,23,0,3,cuda,1,0.02631739,0.02631739,0.02631739,0.00000000,completed,structures/reference/40-TS.xyz,
41-P1,esen-md-direct-all-omol,fairchem,-22387.002049069091,-822.707150848289,,21,0,2,cuda,1,0.02657658,0.02657658,0.02657658,0.00000000,completed,structures/reference/41-P1.xyz,
41-R1,esen-md-direct-all-omol,fairchem,-34908.383898258624,-1282.859446508553,,22,0,3,cuda,1,0.02653051,0.02653051,0.02653051,0.00000000,completed,structures/reference/41-R1.xyz,
41-TS,esen-md-direct-all-omol,fairchem,-34908.132889404646,-1282.850222103310,,22,0,3,cuda,1,0.02625940,0.02625940,0.02625940,0.00000000,completed,structures/reference/41-TS.xyz,
42-P1,esen-md-direct-all-omol,fairchem,-13861.054184377568,-509.384345915902,,17,0,3,cuda,1,0.02682172,0.02682172,0.02682172,0.00000000,completed,structures/reference/42-P1.xyz,
42-R1,esen-md-direct-all-omol,fairchem,-11722.247246456100,-430.784640682700,,11,0,3,cuda,1,0.02642310,0.02642310,0.02642310,0.00000000,completed,structures/reference/42-R1.xyz,
42-TS,esen-md-direct-all-omol,fairchem,-13859.754238399479,-509.336573782342,,17,0,3,cuda,1,0.02619799,0.02619799,0.02619799,0.00000000,completed,structures/reference/42-TS.xyz,
43-P1,esen-md-direct-all-omol,fairchem,-8291.810908095686,-304.718430481219,,15,0,3,cuda,1,0.02637754,0.02637754,0.02637754,0.00000000,completed,structures/reference/43-P1.xyz,
43-R1,esen-md-direct-all-omol,fairchem,-8290.944374829149,-304.686585971031,,15,0,3,cuda,1,0.02598274,0.02598274,0.02598274,0.00000000,completed,structures/reference/43-R1.xyz,
43-TS,esen-md-direct-all-omol,fairchem,-8290.512333495786,-304.670708744878,,15,0,3,cuda,1,0.02638437,0.02638437,0.02638437,0.00000000,completed,structures/reference/43-TS.xyz,
44-P1,esen-md-direct-all-omol,fairchem,-2981.078065717233,-109.552598267821,,2,0,1,cuda,1,0.02577186,0.02577186,0.02577186,0.00000000,completed,structures/reference/44-P1.xyz,
44-P2,esen-md-direct-all-omol,fairchem,-5311.374765111911,-195.189422438741,,13,0,3,cuda,1,0.02610283,0.02610283,0.02610283,0.00000000,completed,structures/reference/44-P2.xyz,
44-TS,esen-md-direct-all-omol,fairchem,-8291.719735389232,-304.715079946056,,15,0,3,cuda,1,0.02613845,0.02613845,0.02613845,0.00000000,completed,structures/reference/44-TS.xyz,
45-P1,esen-md-direct-all-omol,fairchem,-11500.229424363797,-422.625636209893,,24,0,3,cuda,1,0.02663743,0.02663743,0.02663743,0.00000000,completed,structures/reference/45-P1.xyz,
45-R1,esen-md-direct-all-omol,fairchem,-11499.776254519758,-422.608982525294,,24,0,3,cuda,1,0.02642843,0.02642843,0.02642843,0.00000000,completed,structures/reference/45-R1.xyz,
45-TS,esen-md-direct-all-omol,fairchem,-11499.250335504648,-422.589655357969,,24,0,3,cuda,1,0.02601739,0.02601739,0.02601739,0.00000000,completed,structures/reference/45-TS.xyz,
46-P1,esen-md-direct-all-omol,fairchem,-8520.376951467626,-313.118077647509,,22,0,3,cuda,1,0.02636139,0.02636139,0.02636139,0.00000000,completed,structures/reference/46-P1.xyz,
46-TS,esen-md-direct-all-omol,fairchem,-11500.181415382085,-422.623871912356,,24,0,3,cuda,1,0.02652524,0.02652524,0.02652524,0.00000000,completed,structures/reference/46-TS.xyz,
47-P1,esen-md-direct-all-omol,fairchem,-8422.464453012191,-309.519859696747,,16,0,3,cuda,1,0.02638749,0.02638749,0.02638749,0.00000000,completed,structures/reference/47-P1.xyz,
47-R1,esen-md-direct-all-omol,fairchem,-11403.474883226872,-419.069972405694,,18,0,3,cuda,1,0.02636940,0.02636940,0.02636940,0.00000000,completed,structures/reference/47-R1.xyz,
47-TS,esen-md-direct-all-omol,fairchem,-11402.934254331154,-419.050104660228,,18,0,3,cuda,1,0.03229043,0.03229043,0.03229043,0.00000000,completed,structures/reference/47-TS.xyz,
48-P1,esen-md-direct-all-omol,fairchem,-25892.415491212621,-951.528718792493,,34,0,3,cuda,1,0.02668815,0.02668815,0.02668815,0.00000000,completed,structures/reference/48-P1.xyz,
48-R1,esen-md-direct-all-omol,fairchem,-28872.354384904189,-1061.039453260529,,36,0,3,cuda,1,0.04258956,0.04258956,0.04258956,0.00000000,completed,structures/reference/48-R1.xyz,
48-TS,esen-md-direct-all-omol,fairchem,-28872.264201429927,-1061.036139078979,,36,0,3,cuda,1,0.02754425,0.02754425,0.02754425,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,esen-md-direct-all-omol,fairchem,-12986.994346839778,-477.263239345425,,19,0,3,cuda,1,0.02641032,0.02641032,0.02641032,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,esen-md-direct-all-omol,fairchem,-15965.849901782738,-586.734161848763,,21,0,3,cuda,1,0.02669117,0.02669117,0.02669117,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,esen-md-direct-all-omol,fairchem,-15965.579451318690,-586.724222977528,,21,0,3,cuda,1,0.02650943,0.02650943,0.02650943,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,esen-md-direct-all-omol,fairchem,-11975.761696142865,-440.101124870423,,19,0,3,cuda,1,0.02608261,0.02608261,0.02608261,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,esen-md-direct-all-omol,fairchem,-4648.545015230973,-170.830878412758,,7,0,1,cuda,1,0.02627495,0.02627495,0.02627495,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,esen-md-direct-all-omol,fairchem,-7326.055719803294,-269.227581923851,,12,0,3,cuda,1,0.02708406,0.02708406,0.02708406,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,esen-md-direct-all-omol,fairchem,-11974.863091097161,-440.068101744089,,19,0,3,cuda,1,0.02609878,0.02609878,0.02609878,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,esen-md-direct-all-omol,fairchem,-17551.907087512878,-645.020688356173,,22,0,3,cuda,1,0.02626721,0.02626721,0.02626721,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,esen-md-direct-all-omol,fairchem,-11319.170295829997,-415.971835962561,,14,0,1,cuda,1,0.02583184,0.02583184,0.02583184,0.00000000,completed,structures/reference/50-R2.xyz,
