species,model,backend,energy_eV,energy_hartree,max_force_eV_per_A,n_atoms,charge,spin_multiplicity,device,repeats,mean_time_seconds,median_time_seconds,min_time_seconds,stdev_time_seconds,status,input_file,error
48-TS,esen-sm-conserving-all-omol,fairchem,-28872.179178976043,-1061.033014561429,,36,0,3,cuda,1,0.03571480,0.03571480,0.03571480,0.00000000,completed,structures/reference/48-TS.xyz,
49-P1,esen-sm-conserving-all-omol,fairchem,-12986.950902764223,-477.261642805096,,19,0,3,cuda,1,0.03623856,0.03623856,0.03623856,0.00000000,completed,structures/reference/49-P1.xyz,
49-R1,esen-sm-conserving-all-omol,fairchem,-15965.804359128497,-586.732488187090,,21,0,3,cuda,1,0.03635954,0.03635954,0.03635954,0.00000000,completed,structures/reference/49-R1.xyz,
49-TS,esen-sm-conserving-all-omol,fairchem,-15965.511818388903,-586.721737513201,,21,0,3,cuda,1,0.03582992,0.03582992,0.03582992,0.00000000,completed,structures/reference/49-TS.xyz,
5-P1,esen-sm-conserving-all-omol,fairchem,-11975.768887317947,-440.101389141233,,19,0,3,cuda,1,0.03633172,0.03633172,0.03633172,0.00000000,completed,structures/reference/5-P1.xyz,
5-R1,esen-sm-conserving-all-omol,fairchem,-4648.546656199617,-170.830938717243,,7,0,1,cuda,1,0.03600382,0.03600382,0.03600382,0.00000000,completed,structures/reference/5-R1.xyz,
5-R2,esen-sm-conserving-all-omol,fairchem,-7326.045460303337,-269.227204894182,,12,0,3,cuda,1,0.03493393,0.03493393,0.03493393,0.00000000,completed,structures/reference/5-R2.xyz,
5-TS,esen-sm-conserving-all-omol,fairchem,-11974.863665764758,-440.068122862734,,19,0,3,cuda,1,0.03615055,0.03615055,0.03615055,0.00000000,completed,structures/reference/5-TS.xyz,
50-R1,esen-sm-conserving-all-omol,fairchem,-17551.747325633802,-645.014817215407,,22,0,3,cuda,1,0.03610254,0.03610254,0.03610254,0.00000000,completed,structures/reference/50-R1.xyz,
50-R2,esen-sm-conserving-all-omol,fairchem,-11319.168342899020,-415.971764193671,,14,0,1,cuda,1,0.03571577,0.03571577,0.03571577,0.00000000,completed,structures/reference/50-R2.xyz,
50-TS,esen-sm-conserving-all-omol,fairchem,-28870.957026374836,-1060.988101281739,,36,0,3,cuda,1,0.03679225,0.03679225,0.03679225,0.00000000,completed,structures/reference/50-TS.xyz,
6-P1,esen-sm-conserving-all-omol,fairchem,-11976.520841138910,-440.129022934460,,19,0,3,cuda,1,0.03577443,0.03577443,0.03577443,0.00000000,completed,structures/reference/6-P1.xyz,
6-TS,esen-sm-conserving-all-omol,fairchem,-11974.700412384051,-440.062123411650,,19,0,3,cuda,1,0.03603531,0.03603531,0.03603531,0.00000000,completed,structures/reference/6-TS.xyz,
7-P1,esen-sm-conserving-all-omol,fairchem,-16762.736302715548,-616.019196934041,,28,0,3,cuda,1,0.03677552,0.03677552,0.03677552,0.00000000,completed,structures/reference/7-P1.xyz,
7-R1,esen-sm-conserving-all-omol,fairchem,-16762.148496801095,-615.997595465115,,28,0,3,cuda,1,0.03672360,0.03672360,0.03672360,0.00000000,completed,structures/reference/7-R1.xyz,
7-TS,esen-sm-conserving-all-omol,fairchem,-16761.630642208471,-615.978564659850,,28,0,3,cuda,1,0.03608015,0.03608015,0.03608015,0.00000000,completed,structures/reference/7-TS.xyz,
8-P1,esen-sm-conserving-all-omol,fairchem,-30356.732287976414,-1115.589335050953,,15,0,3,cuda,1,0.03589192,0.03589192,0.03589192,0.00000000,completed,structures/reference/8-P1.xyz,
8-R1,esen-sm-conserving-all-omol,fairchem,-4277.133377360417,-157.181752472865,,12,0,1,cuda,1,0.03527394,0.03527394,0.03527394,0.00000000,completed,structures/reference/8-R1.xyz,
8-R2,esen-sm-conserving-all-omol,fairchem,-26078.067436563593,-958.351301944733,,3,0,3,cuda,1,0.03496528,0.03496528,0.03496528,0.00000000,completed,structures/reference/8-R2.xyz,
8-TS,esen-sm-conserving-all-omol,fairchem,-30355.155672528617,-1115.531395501915,,15,0,3,cuda,1,0.03658366,0.03658366,0.03658366,0.00000000,completed,structures/reference/8-TS.xyz,
9-P1,esen-sm-conserving-all-omol,fairchem,-16730.824358162816,-614.846454602421,,26,0,3,cuda,1,0.04902931,0.04902931,0.04902931,0.00000000,completed,structures/reference/9-P1.xyz,
9-R1,esen-sm-conserving-all-omol,fairchem,-16730.385068670323,-614.830311011333,,26,0,3,cuda,1,0.03659475,0.03659475,0.03659475,0.00000000,completed,structures/reference/9-R1.xyz,
9-TS,esen-sm-conserving-all-omol,fairchem,-16729.853825105263,-614.810788170407,,26,0,3,cuda,1,0.03589930,0.03589930,0.03589930,0.00000000,completed,structures/reference/9-TS.xyz,
